IATA_Code,Airport_Name,City,Country,Country_Code,Airport_Type
VUP,Alfonso López Pumarejo Airport,Valledupar,Colombia,CO,medium_airport
VVC,Vanguardia Airport,Villavicencio,Colombia,CO,medium_airport
EYP,El Alcaravan - Yopal Airport,Yopal,Colombia,CO,medium_airport
NWA,Mohéli Bandar Es Eslam Airport,Fomboni,Comoros,KM,medium_airport
HAH,Prince Said Ibrahim International Airport,Moroni,Comoros,KM,large_airport
AJN,Ouani Airport,Ouani,Comoros,KM,medium_airport
BZV,Maya-Maya International Airport,Brazzaville,Congo - Brazzaville,CG,large_airport
DIS,Ngot Nzoungou Airport,Dolisie,Congo - Brazzaville,CG,medium_airport
FTX,Owando Airport,Owando,Congo - Brazzaville,CG,medium_airport
OLL,Oyo Ollombo Airport,Oyo,Congo - Brazzaville,CG,medium_airport
PNR,Antonio Agostinho-Neto International Airport,Pointe Noire,Congo - Brazzaville,CG,large_airport
OUE,Ouesso Airport,,Congo - Brazzaville,CG,medium_airport
FDU,Bandundu Airport,Bandundu,Congo - Kinshasa,CD,medium_airport
BUX,Bunia Airport,Bunia,Congo - Kinshasa,CD,medium_airport
BZU,Buta Zega Airport,Buta,Congo - Kinshasa,CD,medium_airport
BDT,Gbadolite Airport,Gbadolite,Congo - Kinshasa,CD,medium_airport
GMA,Gemena Airport,Gemena,Congo - Kinshasa,CD,medium_airport
GOM,Goma International Airport,Goma,Congo - Kinshasa,CD,large_airport
IRP,Matari Airport,Isiro,Congo - Kinshasa,CD,medium_airport
FMI,Kalemie Airport,Kalemie,Congo - Kinshasa,CD,medium_airport
BKY,Bukavu Kavumu Airport,Kamakombe,Congo - Kinshasa,CD,medium_airport
KGA,Kananga Airport,Kananga,Congo - Kinshasa,CD,medium_airport
KKW,Kikwit Airport,Kikwit,Congo - Kinshasa,CD,medium_airport
KND,Kindu Airport,Kindu,Congo - Kinshasa,CD,medium_airport
FIH,Ndjili International Airport,Kinshasa,Congo - Kinshasa,CD,large_airport
FKI,Bangoka International Airport,Kisangani,Congo - Kinshasa,CD,large_airport
KWZ,Kolwezi Airport,Kolwezi,Congo - Kinshasa,CD,medium_airport
LIQ,Lisala Airport,Lisala,Congo - Kinshasa,CD,medium_airport
FBM,Lubumbashi International Airport,Lubumbashi,Congo - Kinshasa,CD,large_airport
MDK,Mbandaka Airport,Mbandaka,Congo - Kinshasa,CD,medium_airport
MJM,Mbuji Mayi Airport,Mbuji Mayi,Congo - Kinshasa,CD,medium_airport
NLO,Ndolo Airport,N'dolo,Congo - Kinshasa,CD,medium_airport
RAR,Rarotonga International Airport,Avarua,Cook Islands,CK,large_airport
OTR,Coto 47 Airport,Corredores,Costa Rica,CR,medium_airport
GLF,Golfito Airport,Golfito,Costa Rica,CR,medium_airport
FON,La Fortuna Arenal Airport,La Fortuna,Costa Rica,CR,medium_airport
LIR,Daniel Oduber Quirós International Airport,Liberia,Costa Rica,CR,large_airport
LIO,Limón International Airport,Limón,Costa Rica,CR,medium_airport
LSL,Los Chiles Airport,Los Chiles,Costa Rica,CR,medium_airport
NOB,Nosara Airport,Nicoya,Costa Rica,CR,medium_airport
PMZ,Palmar Sur Airport,Palmar Sur,Costa Rica,CR,medium_airport
BCL,Barra del Colorado Airport,Pococi,Costa Rica,CR,medium_airport
GPL,Guapiles Airport,Pococi,Costa Rica,CR,medium_airport
PJM,Puerto Jimenez Airport,Puerto Jimenez,Costa Rica,CR,medium_airport
BAI,Buenos Aires Airport,Punta Arenas,Costa Rica,CR,medium_airport
XQP,Quepos Managua Airport,Quepos,Costa Rica,CR,medium_airport
SYQ,Tobías Bolaños International Airport,San Jose,Costa Rica,CR,medium_airport
SJO,Juan Santamaría International Airport,San José (Alajuela),Costa Rica,CR,large_airport
UPL,Upala Airport,Upala,Costa Rica,CR,medium_airport
DBV,Dubrovnik Ruđer Bošković Airport,Dubrovnik,Croatia,HR,large_airport
BWK,Brač Airport,Gornji Humac,Croatia,HR,medium_airport
OSI,Osijek Airport,Osijek(Klisa),Croatia,HR,medium_airport
PUY,Pula Airport,Pula,Croatia,HR,large_airport
RJK,Rijeka Airport,Rijeka(Omišalj),Croatia,HR,large_airport
SPU,Split Saint Jerome Airport,Split,Croatia,HR,large_airport
ZAG,Zagreb Franjo Tuđman International Airport,Velika Gorica,Croatia,HR,large_airport
ZAD,Zadar Airport,Zadar,Croatia,HR,large_airport
BCA,Gustavo Rizo Airport,Baracoa,Cuba,CU,medium_airport
BYM,Carlos Manuel de Cespedes Airport,Bayamo,Cuba,CU,medium_airport
CMW,Ignacio Agramonte International Airport,Camaguey,Cuba,CU,large_airport
CCC,Jardines Del Rey Airport,Cayo Coco,Cuba,CU,medium_airport
CYO,Vilo Acuña International Airport,Cayo Largo del Sur,Cuba,CU,medium_airport
CFG,Jaime Gonzalez Airport,Cienfuegos,Cuba,CU,medium_airport
AVI,Máximo Gómez Airport,Ciro Redondo,Cuba,CU,medium_airport
NBW,Leeward Point Field,Guantanamo Bay Naval Station,Cuba,CU,medium_airport
GAO,Mariana Grajales Airport,Guantánamo,Cuba,CU,medium_airport
HAV,José Martí International Airport,Havana,Cuba,CU,large_airport
UPB,Playa Baracoa Airport,Havana,Cuba,CU,medium_airport
HOG,Frank Pais International Airport,Holguin,Cuba,CU,large_airport
SZJ,Siguanea Airport,Isla de la Juventud,Cuba,CU,medium_airport
VTU,Hermanos Ameijeiras Airport,Las Tunas,Cuba,CU,medium_airport
MZO,Sierra Maestra International Airport,Manzanillo,Cuba,CU,medium_airport
VRA,Juan Gualberto Gomez International Airport,Matanzas,Cuba,CU,large_airport
MOA,Orestes Acosta Airport,Moa,Cuba,CU,medium_airport
GER,Rafael Cabrera Airport,Nueva Gerona,Cuba,CU,medium_airport
SNJ,San Julián Air Base,Sandino,Cuba,CU,medium_airport
SNU,Abel Santamaria International Airport,Santa Clara,Cuba,CU,large_airport
VRO,Kawama Airport,Santa Marta,Cuba,CU,medium_airport
SCU,Antonio Maceo International Airport,Santiago,Cuba,CU,large_airport
TND,Alberto Delgado Airport,Trinidad,Cuba,CU,medium_airport
CUR,Hato International Airport,Willemstad,Curaçao,CW,large_airport
AKT,RAF Akrotiri,Akrotiri,Cyprus,CY,medium_airport
LCA,Larnaca International Airport,Larnaca,Cyprus,CY,large_airport
GEC,Lefkoniko Airport - Geçitkale Air Base,Lefkoniko (Geçitkale),Cyprus,CY,medium_airport
PFO,Paphos International Airport,Paphos,Cyprus,CY,large_airport
ECN,Ercan International Airport,Tymbou (Kirklar),Cyprus,CY,large_airport
BRQ,Brno-Tuřany Airport,Brno,Czechia,CZ,medium_airport
KLV,Karlovy Vary Airport,Karlovy Vary,Czechia,CZ,large_airport
OSR,Leoš Janáček Airport Ostrava,Mošnov,Czechia,CZ,large_airport
PED,Pardubice Airport,Pardubice,Czechia,CZ,large_airport
PRG,Václav Havel Airport Prague,Prague,Czechia,CZ,large_airport
PRV,Přerov Air Base,Přerov,Czechia,CZ,medium_airport
UHE,Kunovice Airport,Uherské Hradiště,Czechia,CZ,medium_airport
VOD,Vodochody Airport,Vodochody,Czechia,CZ,medium_airport
JCL,České Budějovice South Bohemian Airport,České Budějovice,Czechia,CZ,large_airport
ABJ,Félix-Houphouët-Boigny International Airport,Abidjan,Côte d’Ivoire,CI,large_airport
BYK,Bouaké Airport,Bouaké,Côte d’Ivoire,CI,medium_airport
HGO,Korhogo Airport,Korhogo,Côte d’Ivoire,CI,medium_airport
ASK,Yamoussoukro International Airport,Yamoussoukro,Côte d’Ivoire,CI,large_airport
DJO,Daloa Airport,,Côte d’Ivoire,CI,medium_airport
MJC,Man Airport,,Côte d’Ivoire,CI,medium_airport
SPY,San Pedro Airport,,Côte d’Ivoire,CI,medium_airport
AAL,Aalborg Airport,Aalborg,Denmark,DK,large_airport
AAR,Aarhus Airport,Aarhus,Denmark,DK,large_airport
BLL,Billund Airport,Billund,Denmark,DK,large_airport
CPH,Copenhagen Kastrup Airport,Copenhagen,Denmark,DK,large_airport
EBJ,Esbjerg Airport,Esbjerg,Denmark,DK,medium_airport
KRP,Midtjyllands Airport - Air Base Karup,Karup,Denmark,DK,medium_airport
ODE,Odense Hans Christian Andersen Airport,Odense,Denmark,DK,large_airport
RKE,Copenhagen Roskilde Airport,Roskilde,Denmark,DK,medium_airport
MRW,Lolland Falster Maribo Airport,Rødby,Denmark,DK,medium_airport
RNN,Bornholm Airport,Rønne,Denmark,DK,medium_airport
CNL,Sindal Airport,Sindal,Denmark,DK,medium_airport
SQW,Skive Airport,Skive,Denmark,DK,medium_airport
STA,Stauning Vestjylland  Airport,Skjern,Denmark,DK,medium_airport
SGD,Sønderborg Airport,Sønderborg,Denmark,DK,medium_airport
TED,Thisted Airport,Thisted,Denmark,DK,medium_airport
SKS,Skrydstrup Air Base,Vojens,Denmark,DK,medium_airport
JIB,Djibouti-Ambouli Airport,Djibouti City,Djibouti,DJ,large_airport
DCF,Canefield Airport,Canefield,Dominica,DM,medium_airport
DOM,Douglas-Charles Airport,Marigot,Dominica,DM,medium_airport
BRX,Maria Montez International Airport,Barahona,Dominican Republic,DO,medium_airport
CBJ,Cabo Rojo Airport,Cabo Rojo,Dominican Republic,DO,medium_airport
JBQ,La Isabela International Airport,La Isabela,Dominican Republic,DO,medium_airport
LRM,Casa De Campo International Airport,La Romana,Dominican Republic,DO,large_airport
POP,Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,DO,medium_airport
PUJ,Punta Cana International Airport,Punta Cana,Dominican Republic,DO,large_airport
AZS,Samaná El Catey International Airport,Samana,Dominican Republic,DO,medium_airport
STI,Cibao International Airport,Santiago,Dominican Republic,DO,large_airport
SDQ,Las Américas International Airport,Santo Domingo,Dominican Republic,DO,large_airport
TNW,Jumandy Airport,Ahuano,Ecuador,EC,medium_airport
ATF,Chachoán Regional Airport,Ambato,Ecuador,EC,medium_airport
OCC,Francisco De Orellana Airport,Coca,Ecuador,EC,medium_airport
CUE,Mariscal Lamar Airport,Cuenca,Ecuador,EC,medium_airport
GYE,José Joaquín de Olmedo International Airport,Guayaquil,Ecuador,EC,large_airport
GPS,Seymour Galapagos Ecological Airport,Isla Baltra,Ecuador,EC,medium_airport
LTX,Cotopaxi International Airport,Latacunga,Ecuador,EC,medium_airport
MRR,Jose Maria Velasco Ibarra Airport,Macará,Ecuador,EC,medium_airport
XMS,Coronel E Carvajal Airport,Macas,Ecuador,EC,medium_airport
MEC,Eloy Alfaro International Airport,Manta,Ecuador,EC,medium_airport
PVO,Reales Tamarindos Airport,Portoviejo,Ecuador,EC,medium_airport
UIO,Mariscal Sucre International Airport,Quito,Ecuador,EC,large_airport
SNC,General Ulpiano Paez International Airport,Salinas-La Libertad,Ecuador,EC,large_airport
ETR,Santa Rosa - Artillery Colonel Victor Larrea International Airport,Santa Rosa,Ecuador,EC,medium_airport
ESM,Carlos Concha Torres International Airport,Tachina,Ecuador,EC,large_airport
TPC,Tarapoa Airport,Tarapoa,Ecuador,EC,medium_airport
TUA,Lieutenant Colonel Luis A. Mantilla International Airport,Tulcán,Ecuador,EC,medium_airport
ABS,Abu Simbel Airport,Abu Simbel,Egypt,EG,medium_airport
SPX,Sphinx International Airport,Al Jiza,Egypt,EG,large_airport
HBE,Alexandria International Airport,Alexandria,Egypt,EG,large_airport
ASW,Aswan International Airport,Aswan,Egypt,EG,large_airport
ATZ,Asyut International Airport,Asyut,Egypt,EG,large_airport
EES,Berenice International Airport - Banas Cape Air Base,Berenice Troglodytica,Egypt,EG,large_airport
CAI,Cairo International Airport,Cairo,Egypt,EG,large_airport
DBB,El Alamein International Airport,El Alamein,Egypt,EG,large_airport
AAC,El Arish International Airport,El Arish,Egypt,EG,large_airport
RDL,Bardawil International Airport,El Hassana,Egypt,EG,medium_airport
EGH,El Jora Airport,El Jora,Egypt,EG,medium_airport
HRG,Hurghada International Airport,Hurghada,Egypt,EG,large_airport
LXR,Luxor International Airport,Luxor,Egypt,EG,large_airport
RMF,Marsa Alam International Airport,Marsa Alam,Egypt,EG,large_airport
MUH,Mersa Matruh International Airport,Marsa Matruh,Egypt,EG,large_airport
CCE,Capital International Airport,New Cairo,Egypt,EG,medium_airport
PSD,Port Said International Airport,Port Said,Egypt,EG,large_airport
SKV,Saint Catherine International Airport,Saint Catherine,Egypt,EG,medium_airport
SSH,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,EG,large_airport
HMB,Suhaj International Airport,Suhaj,Egypt,EG,large_airport
TCP,Taba International Airport,Taba,Egypt,EG,medium_airport
ILS,Ilopango International Airport,San Salvador,El Salvador,SV,medium_airport
SAL,El Salvador International Airport Saint Óscar Arnulfo Romero y Galdámez,San Salvador (San Luis Talpa),El Salvador,SV,large_airport
BSG,Bata International Airport,Bata,Equatorial Guinea,GQ,large_airport
OCS,Corisco International Airport,Corisco Island,Equatorial Guinea,GQ,large_airport
SSG,Malabo International Airport,Malabo,Equatorial Guinea,GQ,large_airport
GEM,President Obiang Nguema International Airport,Mengomeyén,Equatorial Guinea,GQ,medium_airport
ASM,Asmara International Airport,Asmara,Eritrea,ER,medium_airport
ASA,Assab International Airport,Assab,Eritrea,ER,medium_airport
MSW,Massawa International Airport,Massawa,Eritrea,ER,medium_airport
URE,Kuressaare Airport,Kuressaare,Estonia,EE,medium_airport
KDL,Kärdla Airport,Kärdla,Estonia,EE,medium_airport
EPU,Pärnu Airport,Pärnu,Estonia,EE,medium_airport
TLL,Lennart Meri Tallinn Airport,Tallinn,Estonia,EE,large_airport
TAY,Tartu Airport,Tartu,Estonia,EE,medium_airport
MTS,Matsapha International Airport,Manzini,Eswatini,SZ,medium_airport
SHO,King Mswati III International Airport,Mpaka,Eswatini,SZ,large_airport
ADD,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,ET,large_airport
AMH,Arba Minch Airport,Arba Minch,Ethiopia,ET,medium_airport
ASO,Asosa Airport,Asosa,Ethiopia,ET,medium_airport
AXU,Axum Airport,Axum,Ethiopia,ET,medium_airport
GDQ,Gondar Airport,Azezo,Ethiopia,ET,medium_airport
BJR,Bahir Dar Airport,Bahir Dar,Ethiopia,ET,medium_airport
QHR,Harar Meda Airport,Debre Zeyit,Ethiopia,ET,medium_airport
DIR,Aba Tenna Dejazmach Yilma International Airport,Dire Dawa,Ethiopia,ET,large_airport
GMB,Gambela Airport,Gambela,Ethiopia,ET,medium_airport
GDE,Gode Airport,Gode,Ethiopia,ET,medium_airport
AWA,Hawassa International Airport,Hawassa,Ethiopia,ET,large_airport
JIJ,Gerad Wilwal International Airport,Jijiga,Ethiopia,ET,large_airport
JIM,Jimma Airport,Jimma,Ethiopia,ET,medium_airport
BCO,Jinka Airport,Jinka,Ethiopia,ET,medium_airport
ABK,Kebri Dahar Airport,Kebri Dahar,Ethiopia,ET,medium_airport
MQX,Mekele Alula Aba Nega Airport,Mekele,Ethiopia,ET,medium_airport
MPN,Mount Pleasant Airport - RAF Mount Pleasant,Mount Pleasant,Falkland Islands,FK,large_airport
FAE,Vágar Airport,Vágar,Faroe Islands,FO,large_airport
LBS,Labasa Airport,Labasa,Fiji,FJ,medium_airport
NAN,Nadi International Airport,Nadi,Fiji,FJ,large_airport
SUV,Nausori International Airport,Nausori,Fiji,FJ,large_airport
ENF,Enontekio Airport,Enontekio,Finland,FI,medium_airport
HEL,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,FI,large_airport
IVL,Ivalo Airport,Ivalo,Finland,FI,large_airport
JOE,Joensuu Airport,Joensuu,Finland,FI,medium_airport
JYV,Jyväskylä Airport,Jyväskylän Maalaiskunta,Finland,FI,medium_airport
KEV,Halli Airport,Jämsä,Finland,FI,medium_airport
KAJ,Kajaani Airport,Kajaani,Finland,FI,medium_airport
KHJ,Kauhajoki Airfield,Kauhajoki,Finland,FI,medium_airport
KAU,Kauhava Airfield,Kauhava,Finland,FI,medium_airport
KEM,Kemi-Tornio Airport,Kemi - Tornio,Finland,FI,medium_airport
KTQ,Kitee Airport,Kitee,Finland,FI,medium_airport
KTT,Kittilä International Airport,Kittilä,Finland,FI,large_airport
KOK,Kokkola-Pietarsaari Airport,Kokkola - Kruunupyy,Finland,FI,medium_airport
KUO,Kuopio Airport,Kuopio - Siilinjärvi,Finland,FI,large_airport
KAO,Kuusamo Airport,Kuusamo,Finland,FI,medium_airport
LPP,Lappeenranta Airport,Lappeenranta,Finland,FI,large_airport
MHQ,Mariehamn Airport,Mariehamn,Finland,FI,large_airport
MIK,Mikkeli Airport,Mikkeli,Finland,FI,medium_airport
OUL,Oulu Airport,Oulu - Oulunsalo,Finland,FI,large_airport
POR,Pori Airport,Pori,Finland,FI,medium_airport
RVN,Rovaniemi Airport,Rovaniemi,Finland,FI,large_airport
SVL,Savonlinna Airport,Savonlinna,Finland,FI,medium_airport
SJY,Seinäjoki Airport,Seinäjoki - Ilmajoki,Finland,FI,medium_airport
SOT,Sodankyla Airport,Sodankyla,Finland,FI,medium_airport
TMP,Tampere-Pirkkala Airport,Tampere - Pirkkala,Finland,FI,large_airport
TKU,Turku Airport,Turku,Finland,FI,large_airport
UTI,Utti Air Base,Utti - Valkeala,Finland,FI,medium_airport
VAA,Vaasa Airport,Vaasa,Finland,FI,large_airport
VRK,Varkaus Airport,Varkaus - Joroinen,Finland,FI,medium_airport
YLI,Ylivieska Airfield,Ylivieska,Finland,FI,medium_airport
AGF,Agen La Garenne airport,Agen,France,FR,medium_airport
AJA,Ajaccio Napoléon Bonaparte airport,Ajaccio,France,FR,medium_airport
LBI,Albi Le Sequestre airport,Albi,France,FR,medium_airport
EBU,Saint-Étienne-Bouthéon Airport,"Andrézieux-Bouthéon, Loire",France,FR,medium_airport
ANE,Angers Marcé airport,Angers,France,FR,medium_airport
ANG,Angoulême Brie-Champniers airport,Angoulême,France,FR,medium_airport
NCY,Annecy Meythet airport,Annecy,France,FR,medium_airport
AUR,Aurillac airport,Aurillac,France,FR,medium_airport
AUF,Auxerre Branches airport,Auxerre,France,FR,medium_airport
AVN,Avignon Caumont airport,Avignon,France,FR,medium_airport
BIA,Bastia-Poretta International airport,Bastia,France,FR,large_airport
BVA,Beauvais-Tillé airport,Beauvais,France,FR,large_airport
EGC,Bergerac Dordogne-Périgord airport,Bergerac,France,FR,medium_airport
BIQ,Biarritz Pays Basque airport,Biarritz,France,FR,medium_airport
URO,Rouen Vallée de Seine Airport,Boos,France,FR,medium_airport
BOD,Bordeaux–Mérignac Airport,Bordeaux,France,FR,large_airport
BOU,Bourges airport,Bourges,France,FR,medium_airport
BES,Brest Bretagne airport,Brest,France,FR,large_airport
BVE,Brive Souillac airport,Brive,France,FR,medium_airport
GFR,Granville Airport,"Bréville-sur-Mer, Manche",France,FR,medium_airport
BSL,EuroAirport Basel–Mulhouse–Freiburg,Bâle - Mulhouse,France,FR,large_airport
BZR,Béziers Vias airport,Béziers,France,FR,medium_airport
CFR,Caen Carpiquet airport,Caen,France,FR,medium_airport
ZAO,Cahors Lalbenque airport,Cahors,France,FR,medium_airport
CQF,Calais Marck Airport,Calais,France,FR,medium_airport
CLY,Calvi Sainte Catherine Airport,Calvi,France,FR,medium_airport
CEQ,Cannes Mandelieu Airport,Cannes,France,FR,medium_airport
CCF,Carcassonne Salvaza Airport,Carcassonne,France,FR,medium_airport
DCM,Castres Mazamet Airport,Castres,France,FR,medium_airport
VAF,Valence-Chabeuil Airport,"Chabeuil, Drôme",France,FR,medium_airport
XCR,Chalons Vatry airport,Chalons en Champagne,France,FR,medium_airport
CMF,Chambéry Aix les Bains airport,Chambéry,France,FR,medium_airport
VHY,Vichy-Charmeil Airport,"Charmeil, Allier",France,FR,medium_airport
LYN,Lyon Bron Airport,"Chassieu, Lyon",France,FR,medium_airport
CER,Cherbourg Manche airport,Cherbourg,France,FR,medium_airport
CHR,Châteauroux Déols airport,Châteauroux,France,FR,medium_airport
CFE,Clermont-Ferrand Auvergne airport,Clermont-Ferrand,France,FR,large_airport
CNG,Cognac-Châteaubernard (BA 709) Air Base,Cognac-Châteaubernard,France,FR,medium_airport
CMR,Colmar Houssen airport,Colmar,France,FR,medium_airport
LYS,Lyon Saint-Exupéry Airport,"Colombier-Saugnieu, Rhône",France,FR,large_airport
POX,Pontoise-Cormeilles Aerodrome,"Cormeilles-en-Vexin, Val-d'Oise",France,FR,medium_airport
CSF,Creil Air Base,Creil,France,FR,medium_airport
DOL,Deauville Normandie airport,Deauville,France,FR,medium_airport
DIJ,Dijon Longvic airport,Dijon,France,FR,medium_airport
DNR,Dinard Pleurtuit Saint-Malo airport,Dinard,France,FR,medium_airport
DLE,Dole Tavaux Airport,Dole,France,FR,medium_airport
EVX,Évreux-Fauville (BA 105) Air Base,"Fauville, Eure",France,FR,medium_airport
FSC,Figari Sud-Corse Airport,Figari,France,FR,large_airport
ETZ,Metz-Nancy-Lorraine Airport,Goin,France,FR,medium_airport
GNB,Grenoble Alpes Isère Airport,Grenoble,France,FR,medium_airport
TLN,Toulon-Hyères Airport,"Hyères, Var",France,FR,medium_airport
SYT,Saint-Yan Airport,"L'Hôpital-le-Mercier, Saône-et-Loire",France,FR,medium_airport
LBY,La Baule-Escoublac Airport,La Baule-Escoublac,France,FR,medium_airport
EDM,La Roche-sur-Yon Les Ajoncs Airport,La Roche-sur-Yon,France,FR,medium_airport
LRH,La Rochelle Île de Ré Airport,La Rochelle,France,FR,medium_airport
OBS,Aubenas-South Ardèche Airport,"Lanas, Ardèche",France,FR,medium_airport
