payroll_id,driver_id,pay_period_start,pay_period_end,payment_date,base_salary_usd,trip_bonuses_usd,performance_bonus_usd,overtime_hours,overtime_pay_usd,deductions_usd,net_pay_usd,payment_method,payment_status,trips_completed,total_distance_km
PAY-00732,DRV-132,2024-05-01,2024-05-31,2024-06-05,841,20.99,44.22,25,149.3,108.71,946.8,Bank Transfer,Paid,2,802
PAY-00733,DRV-133,2024-05-01,2024-05-31,2024-06-05,892,40.45,74.57,24,132.57,123.23,1016.36,Bank Transfer,Paid,4,2745
PAY-00734,DRV-134,2024-05-01,2024-05-31,2024-06-05,922,0.0,0,10,66.39,134.16,854.23,Bank Transfer,Paid,0,0
PAY-00735,DRV-135,2024-05-01,2024-05-31,2024-06-05,705,0.0,69.91,18,119.31,113.28,780.94,Bank Transfer,Paid,0,0
PAY-00736,DRV-136,2024-05-01,2024-05-31,2024-06-05,650,0.0,37.32,19,95.75,102.91,680.16,Bank Transfer,Paid,0,0
PAY-00737,DRV-137,2024-05-01,2024-05-31,2024-06-05,699,0.0,0,15,84.45,109.19,674.25,Bank Transfer,Paid,0,0
PAY-00738,DRV-138,2024-05-01,2024-05-31,2024-06-05,917,11.37,40.79,7,44.17,123.77,889.57,Bank Transfer,Paid,1,651
PAY-00739,DRV-139,2024-05-01,2024-05-31,2024-06-05,670,0.0,0,16,109.35,86.34,693.01,Bank Transfer,Paid,0,0
PAY-00740,DRV-140,2024-05-01,2024-05-31,2024-06-05,741,58.79,0,12,66.23,107.45,758.56,Bank Transfer,Paid,5,1895
PAY-00741,DRV-141,2024-05-01,2024-05-31,2024-06-05,707,0.0,26.1,15,103.73,94.31,742.51,Bank Transfer,Paid,0,0
PAY-00742,DRV-142,2024-05-01,2024-05-31,2024-06-05,742,0.0,82.94,22,146.57,99.22,872.3,Bank Transfer,Paid,0,0
PAY-00743,DRV-143,2024-05-01,2024-05-31,2024-06-05,778,0.0,38.11,9,47.59,109.22,754.48,Bank Transfer,Paid,0,0
PAY-00744,DRV-144,2024-05-01,2024-05-31,2024-06-05,923,0.0,0,2,13.07,113.34,822.74,Bank Transfer,Paid,0,0
PAY-00745,DRV-145,2024-05-01,2024-05-31,2024-06-05,711,0.0,0,25,130.1,119.33,721.77,Bank Transfer,Paid,0,0
PAY-00746,DRV-146,2024-05-01,2024-05-31,2024-06-05,716,0.0,0,21,108.55,124.15,700.4,Bank Transfer,Paid,0,0
PAY-00747,DRV-147,2024-05-01,2024-05-31,2024-06-05,946,28.61,29.71,10,54.42,168.13,890.61,Bank Transfer,Paid,3,1968
PAY-00748,DRV-148,2024-05-01,2024-05-31,2024-06-05,778,0.0,0,11,63.91,122.53,719.38,Bank Transfer,Paid,0,0
PAY-00749,DRV-149,2024-05-01,2024-05-31,2024-06-05,757,0.0,0,15,80.58,108.21,729.36,Bank Transfer,Paid,0,0
PAY-00750,DRV-150,2024-05-01,2024-05-31,2024-06-05,692,0.0,48.31,7,42.44,88.95,693.8,Bank Transfer,Paid,0,0
PAY-00751,DRV-001,2024-06-01,2024-06-30,2024-07-05,658,0.0,40.72,5,30.5,86.37,642.85,Bank Transfer,Paid,0,0
PAY-00752,DRV-002,2024-06-01,2024-06-30,2024-07-05,918,0.0,38.05,8,51.52,137.72,869.85,Bank Transfer,Paid,0,0
PAY-00753,DRV-003,2024-06-01,2024-06-30,2024-07-05,867,0.0,52.16,16,96.43,105.12,910.47,Bank Transfer,Paid,0,0
PAY-00754,DRV-004,2024-06-01,2024-06-30,2024-07-05,746,78.72,41.67,10,63.1,106.04,823.44,Bank Transfer,Paid,7,5128
PAY-00755,DRV-005,2024-06-01,2024-06-30,2024-07-05,900,28.32,25.96,7,48.85,148.34,854.78,Bank Transfer,Paid,3,1356
PAY-00756,DRV-006,2024-06-01,2024-06-30,2024-07-05,934,0.0,75.01,24,121.1,166.74,963.37,Bank Transfer,Paid,0,0
PAY-00757,DRV-007,2024-06-01,2024-06-30,2024-07-05,894,38.14,41.31,9,50.52,126.51,897.46,Bank Transfer,Paid,4,2486
PAY-00758,DRV-008,2024-06-01,2024-06-30,2024-07-05,724,0.0,0,2,12.66,129.73,606.94,Bank Transfer,Paid,0,0
PAY-00759,DRV-009,2024-06-01,2024-06-30,2024-07-05,654,0.0,31.18,2,12.54,110.18,587.54,Bank Transfer,Paid,0,0
PAY-00760,DRV-010,2024-06-01,2024-06-30,2024-07-05,804,0.0,0,3,15.7,121.2,698.5,Bank Transfer,Paid,0,0
PAY-00761,DRV-011,2024-06-01,2024-06-30,2024-07-05,941,0.0,0,17,101.66,168.65,874.01,Bank Transfer,Paid,0,0
PAY-00762,DRV-012,2024-06-01,2024-06-30,2024-07-05,684,0.0,0,21,113.31,96.79,700.52,Bank Transfer,Paid,0,0
PAY-00763,DRV-013,2024-06-01,2024-06-30,2024-07-05,666,17.73,39.94,3,20.08,97.45,646.3,Bank Transfer,Paid,2,1230
PAY-00764,DRV-014,2024-06-01,2024-06-30,2024-07-05,652,0.0,0,5,26.0,112.74,565.27,Bank Transfer,Paid,0,0
PAY-00765,DRV-015,2024-06-01,2024-06-30,2024-07-05,790,48.48,37.42,20,117.26,108.81,884.34,Bank Transfer,Paid,6,2134
PAY-00766,DRV-016,2024-06-01,2024-06-30,2024-07-05,753,0.0,63.56,9,61.58,118.5,759.65,Bank Transfer,Paid,0,0
PAY-00767,DRV-017,2024-06-01,2024-06-30,2024-07-05,822,0.0,32.7,25,135.13,100.14,889.69,Bank Transfer,Paid,0,0
PAY-00768,DRV-018,2024-06-01,2024-06-30,2024-07-05,715,32.84,19.14,22,142.66,112.75,796.89,Bank Transfer,Paid,3,1844
PAY-00769,DRV-019,2024-06-01,2024-06-30,2024-07-05,831,0.0,36.94,11,63.62,144.73,786.84,Bank Transfer,Paid,0,0
PAY-00770,DRV-020,2024-06-01,2024-06-30,2024-07-05,758,0.0,61.66,4,20.46,126.08,714.03,Bank Transfer,Paid,0,0
PAY-00771,DRV-021,2024-06-01,2024-06-30,2024-07-05,799,42.92,0,13,84.78,106.55,820.16,Bank Transfer,Paid,4,2529
PAY-00772,DRV-022,2024-06-01,2024-06-30,2024-07-05,666,19.44,69.28,4,20.01,114.43,660.3,Bank Transfer,Paid,2,1684
PAY-00773,DRV-023,2024-06-01,2024-06-30,2024-07-05,803,0.0,0,6,35.64,126.87,711.76,Bank Transfer,Paid,0,0
PAY-00774,DRV-024,2024-06-01,2024-06-30,2024-07-05,879,0.0,65.72,16,96.68,112.21,929.19,Bank Transfer,Paid,0,0
PAY-00775,DRV-025,2024-06-01,2024-06-30,2024-07-05,760,0.0,0,24,154.57,131.75,782.82,Bank Transfer,Paid,0,0
PAY-00776,DRV-026,2024-06-01,2024-06-30,2024-07-05,887,0.0,57.76,3,18.17,141.7,821.22,Bank Transfer,Paid,0,0
PAY-00777,DRV-027,2024-06-01,2024-06-30,2024-07-05,833,0.0,41.41,3,16.16,102.14,788.43,Bank Transfer,Paid,0,0
PAY-00778,DRV-028,2024-06-01,2024-06-30,2024-07-05,666,0.0,0,22,130.22,91.31,704.92,Bank Transfer,Paid,0,0
PAY-00779,DRV-029,2024-06-01,2024-06-30,2024-07-05,653,26.06,40.24,20,132.13,109.24,742.19,Bank Transfer,Paid,3,2532
PAY-00780,DRV-030,2024-06-01,2024-06-30,2024-07-05,763,0.0,52.59,0,0.0,100.94,714.65,Bank Transfer,Paid,0,0
PAY-00781,DRV-031,2024-06-01,2024-06-30,2024-07-05,723,49.7,0,11,73.06,92.19,753.57,Bank Transfer,Paid,5,2237
PAY-00782,DRV-032,2024-06-01,2024-06-30,2024-07-05,730,34.28,67.58,1,6.28,131.24,706.9,Bank Transfer,Paid,3,1775
PAY-00783,DRV-033,2024-06-01,2024-06-30,2024-07-05,786,0.0,0,2,11.1,109.19,687.91,Bank Transfer,Paid,0,0
PAY-00784,DRV-034,2024-06-01,2024-06-30,2024-07-05,763,47.02,0,15,77.1,95.13,791.99,Bank Transfer,Paid,4,2692
PAY-00785,DRV-035,2024-06-01,2024-06-30,2024-07-05,901,0.0,0,1,5.37,161.78,744.59,Bank Transfer,Paid,0,0
PAY-00786,DRV-036,2024-06-01,2024-06-30,2024-07-05,888,24.0,58.83,19,95.5,136.3,930.03,Bank Transfer,Paid,2,2248
PAY-00787,DRV-037,2024-06-01,2024-06-30,2024-07-05,910,0.0,41.79,10,64.29,125.57,890.5,Bank Transfer,Paid,0,0
PAY-00788,DRV-038,2024-06-01,2024-06-30,2024-07-05,906,0.0,30.37,23,160.33,134.47,962.23,Bank Transfer,Paid,0,0
PAY-00789,DRV-039,2024-06-01,2024-06-30,2024-07-05,690,9.57,0,15,77.84,85.2,692.22,Bank Transfer,Paid,1,123
PAY-00790,DRV-040,2024-06-01,2024-06-30,2024-07-05,703,17.01,21.34,20,103.12,107.81,736.65,Bank Transfer,Paid,2,1433
PAY-00791,DRV-041,2024-06-01,2024-06-30,2024-07-05,810,16.4,0,7,43.47,133.52,736.35,Bank Transfer,Paid,2,1292
PAY-00792,DRV-042,2024-06-01,2024-06-30,2024-07-05,687,0.0,0,5,34.35,87.45,633.9,Bank Transfer,Paid,0,0
PAY-00793,DRV-043,2024-06-01,2024-06-30,2024-07-05,868,0.0,0,21,115.09,118.48,864.61,Bank Transfer,Paid,0,0
PAY-00794,DRV-044,2024-06-01,2024-06-30,2024-07-05,801,17.27,57.45,0,0.0,125.94,749.78,Bank Transfer,Paid,2,1633
PAY-00795,DRV-045,2024-06-01,2024-06-30,2024-07-05,858,0.0,56.75,19,119.96,131.89,902.82,Bank Transfer,Paid,0,0
PAY-00796,DRV-046,2024-06-01,2024-06-30,2024-07-05,868,0.0,41.94,8,44.26,151.43,802.76,Bank Transfer,Paid,0,0
PAY-00797,DRV-047,2024-06-01,2024-06-30,2024-07-05,694,56.4,40.54,1,5.64,100.15,696.43,Bank Transfer,Paid,7,2814
PAY-00798,DRV-048,2024-06-01,2024-06-30,2024-07-05,680,34.87,57.56,11,57.39,89.02,740.8,Bank Transfer,Paid,3,1779
PAY-00799,DRV-049,2024-06-01,2024-06-30,2024-07-05,802,29.23,50.17,6,39.22,135.87,784.74,Bank Transfer,Paid,3,2669
PAY-00800,DRV-050,2024-06-01,2024-06-30,2024-07-05,831,0.0,59.92,3,17.91,105.14,803.69,Bank Transfer,Paid,0,0
PAY-00801,DRV-051,2024-06-01,2024-06-30,2024-07-05,738,0.0,83.31,21,105.18,110.86,815.63,Bank Transfer,Paid,0,0
PAY-00802,DRV-052,2024-06-01,2024-06-30,2024-07-05,698,0.0,46.75,19,96.17,86.71,754.21,Bank Transfer,Paid,0,0
PAY-00803,DRV-053,2024-06-01,2024-06-30,2024-07-05,656,40.91,47.06,12,70.86,99.85,714.99,Bank Transfer,Paid,4,1897
PAY-00804,DRV-054,2024-06-01,2024-06-30,2024-07-05,751,43.45,27.61,5,25.63,130.01,717.68,Bank Transfer,Paid,4,4112
PAY-00805,DRV-055,2024-06-01,2024-06-30,2024-07-05,722,23.92,0,2,12.56,111.64,646.84,Bank Transfer,Paid,2,1142
PAY-00806,DRV-056,2024-06-01,2024-06-30,2024-07-05,942,0.0,55.58,19,95.35,114.89,978.04,Bank Transfer,Paid,0,0
PAY-00807,DRV-057,2024-06-01,2024-06-30,2024-07-05,762,37.36,0,21,145.01,125.95,818.42,Bank Transfer,Paid,4,1613
PAY-00808,DRV-058,2024-06-01,2024-06-30,2024-07-05,843,0.0,35.64,25,149.1,137.45,890.29,Bank Transfer,Paid,0,0
PAY-00809,DRV-059,2024-06-01,2024-06-30,2024-07-05,667,0.0,62.02,17,108.99,111.75,726.26,Bank Transfer,Paid,0,0
PAY-00810,DRV-060,2024-06-01,2024-06-30,2024-07-05,905,8.18,39.07,18,113.44,114.96,950.73,Bank Transfer,Paid,1,99
PAY-00811,DRV-061,2024-06-01,2024-06-30,2024-07-05,778,0.0,47.43,23,122.17,114.7,832.9,Bank Transfer,Paid,0,0
PAY-00812,DRV-062,2024-06-01,2024-06-30,2024-07-05,895,0.0,47.59,7,45.01,135.59,852.0,Bank Transfer,Paid,0,0
PAY-00813,DRV-063,2024-06-01,2024-06-30,2024-07-05,917,0.0,71.71,8,46.13,130.15,904.69,Bank Transfer,Paid,0,0
PAY-00814,DRV-064,2024-06-01,2024-06-30,2024-07-05,800,0.0,0,23,144.59,119.88,824.71,Bank Transfer,Paid,0,0
PAY-00815,DRV-065,2024-06-01,2024-06-30,2024-07-05,662,10.44,33.14,6,37.81,82.45,660.93,Bank Transfer,Paid,1,805
PAY-00816,DRV-066,2024-06-01,2024-06-30,2024-07-05,942,0.0,38.46,7,40.98,156.77,864.67,Bank Transfer,Paid,0,0
PAY-00817,DRV-067,2024-06-01,2024-06-30,2024-07-05,820,0.0,0,0,0.0,145.13,674.87,Bank Transfer,Paid,0,0
PAY-00818,DRV-068,2024-06-01,2024-06-30,2024-07-05,869,0.0,33.81,24,154.53,151.64,905.7,Bank Transfer,Paid,0,0
PAY-00819,DRV-069,2024-06-01,2024-06-30,2024-07-05,943,0.0,0,12,69.09,155.41,856.68,Bank Transfer,Paid,0,0
PAY-00820,DRV-070,2024-06-01,2024-06-30,2024-07-05,934,10.99,0,5,33.47,135.99,842.48,Bank Transfer,Paid,1,589
PAY-00821,DRV-071,2024-06-01,2024-06-30,2024-07-05,746,8.93,44.79,19,130.84,109.92,820.63,Bank Transfer,Paid,1,256
PAY-00822,DRV-072,2024-06-01,2024-06-30,2024-07-05,940,0.0,50.37,10,63.19,158.21,895.36,Bank Transfer,Paid,0,0
PAY-00823,DRV-073,2024-06-01,2024-06-30,2024-07-05,892,0.0,31.96,21,139.28,114.4,948.84,Bank Transfer,Paid,0,0
PAY-00824,DRV-074,2024-06-01,2024-06-30,2024-07-05,726,0.0,32.69,17,92.9,120.76,730.83,Bank Transfer,Paid,0,0
PAY-00825,DRV-075,2024-06-01,2024-06-30,2024-07-05,894,0.0,0,0,0.0,111.68,782.32,Bank Transfer,Paid,0,0
PAY-00826,DRV-076,2024-06-01,2024-06-30,2024-07-05,836,11.94,55.92,4,22.62,129.11,797.37,Bank Transfer,Paid,1,148
PAY-00827,DRV-077,2024-06-01,2024-06-30,2024-07-05,657,46.85,37.29,16,86.62,85.64,742.1,Bank Transfer,Paid,4,741
PAY-00828,DRV-078,2024-06-01,2024-06-30,2024-07-05,766,35.5,33.41,24,145.36,133.07,847.2,Bank Transfer,Paid,4,1540
PAY-00829,DRV-079,2024-06-01,2024-06-30,2024-07-05,917,0.0,29.4,8,52.86,149.65,849.62,Bank Transfer,Paid,0,0
PAY-00830,DRV-080,2024-06-01,2024-06-30,2024-07-05,793,46.35,0,20,111.31,112.69,837.97,Bank Transfer,Paid,4,2494
PAY-00831,DRV-081,2024-06-01,2024-06-30,2024-07-05,708,0.0,0,14,88.82,107.08,689.74,Bank Transfer,Paid,0,0
PAY-00832,DRV-082,2024-06-01,2024-06-30,2024-07-05,851,0.0,48.59,3,17.56,151.75,765.4,Bank Transfer,Paid,0,0
PAY-00833,DRV-083,2024-06-01,2024-06-30,2024-07-05,686,0.0,0,24,153.4,98.8,740.6,Bank Transfer,Paid,0,0
PAY-00834,DRV-084,2024-06-01,2024-06-30,2024-07-05,690,8.24,0,12,75.88,82.88,691.24,Bank Transfer,Paid,1,457
PAY-00835,DRV-085,2024-06-01,2024-06-30,2024-07-05,671,17.97,26.93,11,60.65,110.05,666.51,Bank Transfer,Paid,2,1124
PAY-00836,DRV-086,2024-06-01,2024-06-30,2024-07-05,800,0.0,59.26,17,87.33,122.09,824.5,Bank Transfer,Paid,0,0
PAY-00837,DRV-087,2024-06-01,2024-06-30,2024-07-05,805,0.0,66.44,11,57.36,115.71,813.09,Bank Transfer,Paid,0,0
PAY-00838,DRV-088,2024-06-01,2024-06-30,2024-07-05,926,0.0,45.03,15,76.58,162.63,884.97,Bank Transfer,Paid,0,0
PAY-00839,DRV-089,2024-06-01,2024-06-30,2024-07-05,666,19.95,48.92,19,130.2,85.61,779.45,Bank Transfer,Paid,2,644
PAY-00840,DRV-090,2024-06-01,2024-06-30,2024-07-05,678,0.0,0,17,94.1,105.46,666.64,Bank Transfer,Paid,0,0
PAY-00841,DRV-091,2024-06-01,2024-06-30,2024-07-05,942,0.0,28.9,0,0.0,132.07,838.83,Bank Transfer,Paid,0,0
PAY-00842,DRV-092,2024-06-01,2024-06-30,2024-07-05,677,71.95,0,22,149.58,110.65,787.88,Bank Transfer,Paid,7,3207
PAY-00843,DRV-093,2024-06-01,2024-06-30,2024-07-05,873,0.0,0,21,134.12,155.49,851.63,Bank Transfer,Paid,0,0
PAY-00844,DRV-094,2024-06-01,2024-06-30,2024-07-05,750,0.0,54.2,23,145.44,133.62,816.02,Bank Transfer,Paid,0,0
PAY-00845,DRV-095,2024-06-01,2024-06-30,2024-07-05,941,0.0,0,11,61.77,154.91,847.86,Bank Transfer,Paid,0,0
PAY-00846,DRV-096,2024-06-01,2024-06-30,2024-07-05,724,0.0,0,12,67.61,108.56,683.05,Bank Transfer,Paid,0,0
PAY-00847,DRV-097,2024-06-01,2024-06-30,2024-07-05,947,0.0,61.54,22,130.02,143.71,994.84,Bank Transfer,Paid,0,0
PAY-00848,DRV-098,2024-06-01,2024-06-30,2024-07-05,921,79.36,0,9,49.29,131.25,918.39,Bank Transfer,Paid,7,4276
PAY-00849,DRV-099,2024-06-01,2024-06-30,2024-07-05,892,61.41,0,16,110.12,143.35,920.19,Bank Transfer,Paid,7,4243
PAY-00850,DRV-100,2024-06-01,2024-06-30,2024-07-05,860,0.0,44.86,12,72.93,110.72,867.06,Bank Transfer,Paid,0,0
PAY-00851,DRV-101,2024-06-01,2024-06-30,2024-07-05,785,103.22,44.0,14,91.45,115.79,907.89,Bank Transfer,Paid,12,5538
PAY-00852,DRV-102,2024-06-01,2024-06-30,2024-07-05,796,8.37,0,19,105.33,113.24,796.46,Bank Transfer,Paid,1,797
PAY-00853,DRV-103,2024-06-01,2024-06-30,2024-07-05,720,18.42,29.42,1,5.6,114.63,658.82,Bank Transfer,Paid,2,1512
PAY-00854,DRV-104,2024-06-01,2024-06-30,2024-07-05,892,27.33,35.41,15,101.44,146.8,909.38,Bank Transfer,Paid,3,1700
PAY-00855,DRV-105,2024-06-01,2024-06-30,2024-07-05,859,95.05,46.67,15,91.38,114.04,978.05,Bank Transfer,Paid,10,5897
PAY-00856,DRV-106,2024-06-01,2024-06-30,2024-07-05,940,0.0,31.12,11,62.34,160.45,873.02,Bank Transfer,Paid,0,0
PAY-00857,DRV-107,2024-06-01,2024-06-30,2024-07-05,935,0.0,0,9,46.71,127.64,854.07,Bank Transfer,Paid,0,0
PAY-00858,DRV-108,2024-06-01,2024-06-30,2024-07-05,684,0.0,0,20,104.16,93.63,694.53,Bank Transfer,Paid,0,0
PAY-00859,DRV-109,2024-06-01,2024-06-30,2024-07-05,802,11.04,52.78,18,110.93,101.44,875.31,Bank Transfer,Paid,1,777
PAY-00860,DRV-110,2024-06-01,2024-06-30,2024-07-05,947,0.0,46.49,17,93.43,154.98,931.95,Bank Transfer,Paid,0,0
PAY-00861,DRV-111,2024-06-01,2024-06-30,2024-07-05,700,0.0,50.06,22,122.02,113.08,759.0,Bank Transfer,Paid,0,0
PAY-00862,DRV-112,2024-06-01,2024-06-30,2024-07-05,865,0.0,0,25,143.93,127.28,881.65,Bank Transfer,Paid,0,0
PAY-00863,DRV-113,2024-06-01,2024-06-30,2024-07-05,883,8.47,0,14,86.51,146.67,831.31,Bank Transfer,Paid,1,382
PAY-00864,DRV-114,2024-06-01,2024-06-30,2024-07-05,884,0.0,0,25,126.98,153.7,857.29,Bank Transfer,Paid,0,0
PAY-00865,DRV-115,2024-06-01,2024-06-30,2024-07-05,922,0.0,0,6,41.68,129.36,834.33,Bank Transfer,Paid,0,0
PAY-00866,DRV-116,2024-06-01,2024-06-30,2024-07-05,878,53.05,51.6,15,95.27,123.53,954.4,Bank Transfer,Paid,6,4224
PAY-00867,DRV-117,2024-06-01,2024-06-30,2024-07-05,832,9.54,0,3,15.22,134.07,722.68,Bank Transfer,Paid,1,560
PAY-00868,DRV-118,2024-06-01,2024-06-30,2024-07-05,730,19.58,0,4,27.88,109.72,667.74,Bank Transfer,Paid,2,539
PAY-00869,DRV-119,2024-06-01,2024-06-30,2024-07-05,681,35.38,38.57,23,126.92,115.85,766.03,Bank Transfer,Paid,3,1533
PAY-00870,DRV-120,2024-06-01,2024-06-30,2024-07-05,749,0.0,76.0,9,56.49,102.41,779.08,Bank Transfer,Paid,0,0
PAY-00871,DRV-121,2024-06-01,2024-06-30,2024-07-05,880,0.0,63.04,14,91.52,152.74,881.82,Bank Transfer,Paid,0,0
PAY-00872,DRV-122,2024-06-01,2024-06-30,2024-07-05,765,40.07,0,3,18.31,125.25,698.12,Bank Transfer,Paid,4,2931
PAY-00873,DRV-123,2024-06-01,2024-06-30,2024-07-05,759,0.0,34.52,24,135.42,133.46,795.48,Bank Transfer,Paid,0,0
PAY-00874,DRV-124,2024-06-01,2024-06-30,2024-07-05,786,10.5,55.9,1,5.42,139.14,718.68,Bank Transfer,Paid,1,609
PAY-00875,DRV-125,2024-06-01,2024-06-30,2024-07-05,731,95.77,0,17,118.6,92.55,852.81,Bank Transfer,Paid,9,5076
PAY-00876,DRV-126,2024-06-01,2024-06-30,2024-07-05,738,0.0,0,6,36.79,108.82,665.97,Bank Transfer,Paid,0,0
PAY-00877,DRV-127,2024-06-01,2024-06-30,2024-07-05,810,0.0,24.47,22,151.32,141.3,844.49,Bank Transfer,Paid,0,0
PAY-00878,DRV-128,2024-06-01,2024-06-30,2024-07-05,781,0.0,40.5,5,29.86,137.32,714.04,Bank Transfer,Paid,0,0
PAY-00879,DRV-129,2024-06-01,2024-06-30,2024-07-05,724,51.88,62.69,12,68.68,96.83,810.42,Bank Transfer,Paid,5,2535
PAY-00880,DRV-130,2024-06-01,2024-06-30,2024-07-05,791,18.29,53.93,11,75.2,139.22,799.19,Bank Transfer,Paid,2,862
PAY-00881,DRV-131,2024-06-01,2024-06-30,2024-07-05,710,0.0,0,0,0.0,126.81,583.19,Bank Transfer,Paid,0,0
PAY-00882,DRV-132,2024-06-01,2024-06-30,2024-07-05,927,8.82,62.0,9,48.55,118.77,927.6,Bank Transfer,Paid,1,547
PAY-00883,DRV-133,2024-06-01,2024-06-30,2024-07-05,820,41.74,79.0,4,20.86,144.49,817.1,Bank Transfer,Paid,4,2510
PAY-00884,DRV-134,2024-06-01,2024-06-30,2024-07-05,666,0.0,0,4,25.17,114.53,576.64,Bank Transfer,Paid,0,0
PAY-00885,DRV-135,2024-06-01,2024-06-30,2024-07-05,938,0.0,64.2,23,117.71,128.64,991.26,Bank Transfer,Paid,0,0
PAY-00886,DRV-136,2024-06-01,2024-06-30,2024-07-05,939,0.0,39.51,6,39.7,113.58,904.62,Bank Transfer,Paid,0,0
PAY-00887,DRV-137,2024-06-01,2024-06-30,2024-07-05,845,0.0,0,2,13.3,110.57,747.73,Bank Transfer,Paid,0,0
PAY-00888,DRV-138,2024-06-01,2024-06-30,2024-07-05,672,0.0,30.9,1,5.74,113.14,595.5,Bank Transfer,Paid,0,0
PAY-00889,DRV-139,2024-06-01,2024-06-30,2024-07-05,723,0.0,0,17,117.08,113.4,726.69,Bank Transfer,Paid,0,0
PAY-00890,DRV-140,2024-06-01,2024-06-30,2024-07-05,667,59.08,0,13,79.18,114.28,690.98,Bank Transfer,Paid,5,3842
PAY-00891,DRV-141,2024-06-01,2024-06-30,2024-07-05,680,0.0,34.46,18,118.87,89.78,743.56,Bank Transfer,Paid,0,0
PAY-00892,DRV-142,2024-06-01,2024-06-30,2024-07-05,939,0.0,67.36,17,85.29,147.09,944.56,Bank Transfer,Paid,0,0
PAY-00893,DRV-143,2024-06-01,2024-06-30,2024-07-05,906,0.0,45.36,21,120.41,116.52,955.25,Bank Transfer,Paid,0,0
PAY-00894,DRV-144,2024-06-01,2024-06-30,2024-07-05,685,0.0,0,25,136.7,115.84,705.85,Bank Transfer,Paid,0,0
PAY-00895,DRV-145,2024-06-01,2024-06-30,2024-07-05,708,0.0,0,2,12.87,96.23,624.64,Bank Transfer,Paid,0,0
PAY-00896,DRV-146,2024-06-01,2024-06-30,2024-07-05,657,0.0,0,16,103.56,90.34,670.22,Bank Transfer,Paid,0,0
PAY-00897,DRV-147,2024-06-01,2024-06-30,2024-07-05,657,27.22,30.69,6,41.84,93.16,663.58,Bank Transfer,Paid,3,2622
PAY-00898,DRV-148,2024-06-01,2024-06-30,2024-07-05,672,0.0,0,22,139.9,112.08,699.82,Bank Transfer,Paid,0,0
PAY-00899,DRV-149,2024-06-01,2024-06-30,2024-07-05,920,0.0,0,10,64.64,128.58,856.06,Bank Transfer,Paid,0,0
PAY-00900,DRV-150,2024-06-01,2024-06-30,2024-07-05,692,0.0,42.91,19,118.42,116.95,736.38,Bank Transfer,Paid,0,0
PAY-00901,DRV-001,2024-07-01,2024-07-31,2024-08-05,709,20.68,56.42,2,12.69,92.58,706.21,Bank Transfer,Paid,2,645
PAY-00902,DRV-002,2024-07-01,2024-07-31,2024-08-05,842,0.0,44.67,18,111.34,150.31,847.69,Bank Transfer,Paid,0,0
PAY-00903,DRV-003,2024-07-01,2024-07-31,2024-08-05,850,0.0,27.08,23,122.35,119.89,879.54,Bank Transfer,Paid,0,0
PAY-00904,DRV-004,2024-07-01,2024-07-31,2024-08-05,849,41.84,41.18,4,25.85,143.36,814.51,Bank Transfer,Paid,4,1654
PAY-00905,DRV-005,2024-07-01,2024-07-31,2024-08-05,837,20.85,29.33,7,41.2,110.59,817.79,Bank Transfer,Paid,2,981
PAY-00906,DRV-006,2024-07-01,2024-07-31,2024-08-05,873,0.0,49.12,7,40.09,124.34,837.86,Bank Transfer,Paid,0,0
PAY-00907,DRV-007,2024-07-01,2024-07-31,2024-08-05,676,45.6,43.33,24,151.41,121.36,794.98,Bank Transfer,Paid,5,2835
PAY-00908,DRV-008,2024-07-01,2024-07-31,2024-08-05,720,0.0,0,3,17.18,109.84,627.34,Bank Transfer,Paid,0,0
PAY-00909,DRV-009,2024-07-01,2024-07-31,2024-08-05,860,0.0,35.75,25,157.15,132.86,920.03,Bank Transfer,Paid,0,0
PAY-00910,DRV-010,2024-07-01,2024-07-31,2024-08-05,795,0.0,0,7,44.17,140.53,698.64,Bank Transfer,Paid,0,0
PAY-00911,DRV-011,2024-07-01,2024-07-31,2024-08-05,839,0.0,0,14,84.49,131.33,792.16,Bank Transfer,Paid,0,0
PAY-00912,DRV-012,2024-07-01,2024-07-31,2024-08-05,783,0.0,0,9,49.92,102.93,729.99,Bank Transfer,Paid,0,0
PAY-00913,DRV-013,2024-07-01,2024-07-31,2024-08-05,862,47.81,28.18,14,91.91,103.92,925.98,Bank Transfer,Paid,5,4474
PAY-00914,DRV-014,2024-07-01,2024-07-31,2024-08-05,803,0.0,0,18,99.38,124.2,778.18,Bank Transfer,Paid,0,0
PAY-00915,DRV-015,2024-07-01,2024-07-31,2024-08-05,794,41.87,30.64,4,23.09,129.68,759.92,Bank Transfer,Paid,4,1613
PAY-00916,DRV-016,2024-07-01,2024-07-31,2024-08-05,851,0.0,69.69,25,129.33,113.64,936.37,Bank Transfer,Paid,0,0
PAY-00917,DRV-017,2024-07-01,2024-07-31,2024-08-05,851,0.0,21.2,19,130.66,103.36,899.5,Bank Transfer,Paid,0,0
PAY-00918,DRV-018,2024-07-01,2024-07-31,2024-08-05,784,20.68,30.25,10,55.58,95.1,795.41,Bank Transfer,Paid,2,1579
PAY-00919,DRV-019,2024-07-01,2024-07-31,2024-08-05,941,0.0,28.51,4,23.11,168.49,824.14,Bank Transfer,Paid,0,0
