fuel_id,trip_id,asset_id,driver_id,refuel_date,refuel_time,country,location,fuel_station,fuel_type,liters_purchased,price_per_liter_local,total_cost_local,total_cost_usd,odometer_reading,fuel_efficiency_km_per_liter,payment_method,receipt_number
FUEL-00850,TRP-0850,AST-088,DRV-049,2024-09-15,00:00:00,Ethiopia,Addis Ababa,Puma Energy - Addis Ababa,Diesel,120.0,67,8040.0,144.72,219406,5.2,Cash,FUEL-36845
FUEL-00851,TRP-0851,AST-098,DRV-044,2025-02-06,00:00:00,Kenya,Nakuru,Kobil - Nakuru,Diesel,139.4,175,24395.0,187.84,204247,5.7,Cash,FUEL-67044
FUEL-00852,TRP-0852,AST-021,DRV-077,2024-05-20,00:00:00,Rwanda,Gisenyi,Kobil - Gisenyi,Diesel,125.9,1470,185073.0,142.51,114492,5.6,Company Card,FUEL-82133
FUEL-00853,TRP-0853,AST-016,DRV-056,2024-12-29,00:00:00,Uganda,Kampala,Total - Kampala,Diesel,211.4,6200,1310680.0,353.88,242893,5.9,Cash,FUEL-60336
FUEL-00854,TRP-0854,AST-028,DRV-092,2024-03-03,00:00:00,Kenya,Kisumu,Puma Energy - Kisumu,Diesel,19.6,175,3430.0,26.41,138100,5.3,Company Card,FUEL-89100
FUEL-00855,TRP-0855,AST-075,DRV-101,2024-06-14,00:00:00,Kenya,Nairobi,Kobil - Nairobi,Diesel,113.2,175,19810.0,152.54,22779,6.0,Company Card,FUEL-91561
FUEL-00856,TRP-0856,AST-090,DRV-027,2024-09-30,00:00:00,Rwanda,Gisenyi,Shell - Gisenyi,Diesel,137.1,1470,201537.0,155.18,205108,5.1,Company Card,FUEL-29131
FUEL-00857,TRP-0857,AST-035,DRV-015,2024-11-10,00:00:00,Uganda,Gulu,Shell - Gulu,Diesel,94.3,6200,584660.0,157.86,219447,5.9,Company Card,FUEL-23624
FUEL-00858,TRP-0858,AST-094,DRV-138,2024-07-17,00:00:00,Tanzania,Arusha,Kobil - Arusha,Diesel,112.9,4850,547565.0,219.03,111103,6.1,Cash,FUEL-51011
FUEL-00859,TRP-0859,AST-003,DRV-105,2024-07-02,00:00:00,Kenya,Kisumu,Puma Energy - Kisumu,Diesel,86.6,175,15155.0,116.69,176667,6.3,Cash,FUEL-17129
FUEL-00860,TRP-0860,AST-004,DRV-078,2024-11-22,00:00:00,Tanzania,Dodoma,Puma Energy - Dodoma,Diesel,109.8,4850,532530.0,213.01,115063,6.3,Cash,FUEL-90808
FUEL-00861,TRP-0861,AST-119,DRV-022,2024-09-17,00:00:00,Ethiopia,Gondar,Shell - Gondar,Diesel,238.9,67,16006.3,288.11,182385,5.2,Cash,FUEL-42377
FUEL-00862,TRP-0862,AST-024,DRV-032,2024-03-27,00:00:00,Tanzania,Dar es Salaam,Puma Energy - Dar es Salaam,Diesel,65.5,4850,317675.0,127.07,100089,5.8,Company Card,FUEL-14602
FUEL-00863,TRP-0863,AST-076,DRV-041,2024-10-31,00:00:00,Kenya,Kisumu,Shell - Kisumu,Diesel,90.1,175,15767.5,121.41,146287,6.4,Cash,FUEL-65910
FUEL-00864,TRP-0864,AST-079,DRV-036,2024-03-25,00:00:00,Tanzania,Mwanza,Kobil - Mwanza,Diesel,247.9,4850,1202315.0,480.93,84257,5.4,Company Card,FUEL-77161
FUEL-00865,TRP-0865,AST-082,DRV-047,2024-12-30,00:00:00,Kenya,Nairobi,Total - Nairobi,Diesel,127.9,175,22382.5,172.35,166678,6.0,Cash,FUEL-59664
FUEL-00866,TRP-0866,AST-031,DRV-013,2024-07-16,00:00:00,Rwanda,Ruhengeri,Kobil - Ruhengeri,Diesel,203.5,1470,299145.0,230.34,152158,6.4,Company Card,FUEL-22836
FUEL-00867,TRP-0867,AST-048,DRV-034,2024-10-30,00:00:00,Kenya,Nairobi,Kobil - Nairobi,Diesel,105.8,175,18515.0,142.57,179464,5.4,Cash,FUEL-66948
FUEL-00868,TRP-0868,AST-048,DRV-034,2024-08-15,00:00:00,Kenya,Kisumu,Shell - Kisumu,Diesel,125.7,175,21997.5,169.38,184302,6.1,Cash,FUEL-27504
FUEL-00869,TRP-0869,AST-109,DRV-047,2024-11-09,00:00:00,Kenya,Kisumu,Puma Energy - Kisumu,Diesel,79.3,175,13877.5,106.86,161112,6.2,Company Card,FUEL-45791
FUEL-00870,TRP-0870,AST-040,DRV-070,2024-03-05,00:00:00,Kenya,Kisumu,Kobil - Kisumu,Diesel,127.6,175,22330.0,171.94,194431,5.2,Cash,FUEL-33554
FUEL-00871,TRP-0871,AST-041,DRV-044,2024-05-02,00:00:00,Kenya,Mombasa,Kobil - Mombasa,Diesel,94.7,175,16572.5,127.61,205531,5.6,Company Card,FUEL-41317
FUEL-00872,TRP-0872,AST-024,DRV-032,2024-11-03,00:00:00,Tanzania,Dar es Salaam,Puma Energy - Dar es Salaam,Diesel,110.7,4850,536895.0,214.76,97004,5.6,Cash,FUEL-54138
FUEL-00873,TRP-0873,AST-075,DRV-101,2024-01-03,00:00:00,Kenya,Mombasa,Shell - Mombasa,Diesel,200.7,175,35122.5,270.44,24229,5.1,Company Card,FUEL-92727
FUEL-00874,TRP-0874,AST-001,DRV-084,2024-04-18,00:00:00,Uganda,Gulu,Kobil - Gulu,Diesel,130.8,6200,810960.0,218.96,48331,6.1,Cash,FUEL-74196
FUEL-00875,TRP-0875,AST-029,DRV-105,2024-09-20,00:00:00,Kenya,Eldoret,Shell - Eldoret,Diesel,72.7,175,12722.5,97.96,107823,5.8,Company Card,FUEL-73963
FUEL-00876,TRP-0876,AST-059,DRV-048,2024-05-28,00:00:00,Uganda,Entebbe,Puma Energy - Entebbe,Diesel,104.3,6200,646660.0,174.6,180302,6.3,Cash,FUEL-69033
FUEL-00877,TRP-0877,AST-048,DRV-034,2025-02-05,00:00:00,Kenya,Nairobi,Total - Nairobi,Diesel,118.3,175,20702.5,159.41,182492,5.7,Company Card,FUEL-94441
FUEL-00878,TRP-0878,AST-072,DRV-039,2024-11-19,00:00:00,Kenya,Mombasa,Shell - Mombasa,Diesel,12.3,175,2152.5,16.57,134552,5.4,Cash,FUEL-26744
FUEL-00879,TRP-0879,AST-029,DRV-105,2024-01-12,00:00:00,Kenya,Mombasa,Puma Energy - Mombasa,Diesel,58.5,175,10237.5,78.83,106261,5.9,Cash,FUEL-11625
FUEL-00880,TRP-0880,AST-075,DRV-101,2024-10-01,00:00:00,Kenya,Eldoret,Puma Energy - Eldoret,Diesel,131.9,175,23082.5,177.74,24161,5.6,Company Card,FUEL-99967
FUEL-00881,TRP-0881,AST-051,DRV-098,2024-07-20,00:00:00,Kenya,Nakuru,Shell - Nakuru,Diesel,171.2,175,29960.0,230.69,172377,6.5,Company Card,FUEL-79763
FUEL-00882,TRP-0882,AST-012,DRV-065,2024-05-30,00:00:00,Tanzania,Mwanza,Puma Energy - Mwanza,Diesel,58.8,4850,285180.0,114.07,37243,5.8,Company Card,FUEL-88326
FUEL-00883,TRP-0883,AST-067,DRV-060,2025-02-23,00:00:00,Rwanda,Butare,Kobil - Butare,Diesel,133.4,1470,196098.0,151.0,24238,6.3,Company Card,FUEL-18397
FUEL-00884,TRP-0884,AST-071,DRV-125,2024-04-05,00:00:00,Rwanda,Gisenyi,Total - Gisenyi,Diesel,201.1,1470,295617.0,227.63,38532,5.8,Company Card,FUEL-52440
FUEL-00885,TRP-0885,AST-067,DRV-060,2024-12-14,00:00:00,Rwanda,Butare,Puma Energy - Butare,Diesel,16.4,1470,24108.0,18.56,29004,6.2,Cash,FUEL-96441
FUEL-00886,TRP-0886,AST-070,DRV-047,2024-01-03,00:00:00,Kenya,Mombasa,Shell - Mombasa,Diesel,237.2,175,41510.0,319.63,79260,5.0,Company Card,FUEL-21242
FUEL-00887,TRP-0887,AST-057,DRV-031,2024-12-19,00:00:00,Uganda,Gulu,Total - Gulu,Diesel,106.7,6200,661540.0,178.62,225315,6.3,Cash,FUEL-89343
FUEL-00888,TRP-0888,AST-045,DRV-099,2025-01-25,00:00:00,Ethiopia,Dire Dawa,Kobil - Dire Dawa,Diesel,115.1,67,7711.7,138.81,109854,6.0,Cash,FUEL-36223
FUEL-00889,TRP-0889,AST-046,DRV-117,2024-05-10,00:00:00,Kenya,Kisumu,Total - Kisumu,Diesel,48.5,175,8487.5,65.35,35770,5.7,Cash,FUEL-75890
FUEL-00890,TRP-0890,AST-046,DRV-117,2024-01-26,00:00:00,Kenya,Nairobi,Shell - Nairobi,Diesel,122.6,175,21455.0,165.2,34316,5.7,Company Card,FUEL-39999
FUEL-00891,TRP-0891,AST-015,DRV-116,2024-11-06,00:00:00,Uganda,Entebbe,Kobil - Entebbe,Diesel,112.1,6200,695020.0,187.66,126415,5.7,Company Card,FUEL-81761
FUEL-00892,TRP-0892,AST-040,DRV-070,2024-04-13,00:00:00,Kenya,Nairobi,Kobil - Nairobi,Diesel,14.2,175,2485.0,19.13,192793,5.2,Company Card,FUEL-32311
FUEL-00893,TRP-0893,AST-084,DRV-133,2024-05-02,00:00:00,Tanzania,Mbeya,Shell - Mbeya,Diesel,242.2,4850,1174670.0,469.87,224782,5.7,Company Card,FUEL-19173
FUEL-00894,TRP-0894,AST-051,DRV-098,2025-02-01,00:00:00,Kenya,Eldoret,Kobil - Eldoret,Diesel,147.3,175,25777.5,198.49,169060,5.2,Cash,FUEL-66961
FUEL-00895,TRP-0895,AST-003,DRV-105,2024-06-02,00:00:00,Kenya,Mombasa,Puma Energy - Mombasa,Diesel,32.6,175,5705.0,43.93,178407,6.4,Company Card,FUEL-74969
FUEL-00896,TRP-0896,AST-028,DRV-092,2025-01-24,00:00:00,Kenya,Kisumu,Shell - Kisumu,Diesel,123.4,175,21595.0,166.28,134632,5.3,Company Card,FUEL-80267
FUEL-00897,TRP-0897,AST-018,DRV-029,2024-12-13,00:00:00,Kenya,Nakuru,Total - Nakuru,Diesel,197.9,175,34632.5,266.67,209251,5.9,Company Card,FUEL-45753
FUEL-00898,TRP-0898,AST-027,DRV-004,2024-04-30,00:00:00,Kenya,Kisumu,Kobil - Kisumu,Diesel,93.3,175,16327.5,125.72,173705,6.1,Company Card,FUEL-30704
FUEL-00899,TRP-0899,AST-107,DRV-004,2024-01-07,00:00:00,Kenya,Kisumu,Shell - Kisumu,Diesel,143.0,175,25025.0,192.69,113996,5.6,Company Card,FUEL-63748
FUEL-00900,TRP-0900,AST-063,DRV-133,2024-01-05,00:00:00,Tanzania,Mwanza,Kobil - Mwanza,Diesel,116.1,4850,563085.0,225.23,94152,5.7,Company Card,FUEL-56792
FUEL-00901,TRP-0901,AST-100,DRV-054,2024-05-25,00:00:00,Tanzania,Mbeya,Puma Energy - Mbeya,Diesel,85.4,4850,414190.0,165.68,71883,5.2,Cash,FUEL-44739
FUEL-00902,TRP-0902,AST-098,DRV-044,2024-03-15,00:00:00,Kenya,Nakuru,Kobil - Nakuru,Diesel,37.0,175,6475.0,49.86,206328,5.5,Cash,FUEL-84695
FUEL-00903,TRP-0903,AST-012,DRV-065,2024-06-12,00:00:00,Tanzania,Mbeya,Total - Mbeya,Diesel,132.6,4850,643110.0,257.24,33051,6.1,Company Card,FUEL-65262
FUEL-00904,TRP-0904,AST-014,DRV-099,2024-01-07,00:00:00,Ethiopia,Addis Ababa,Total - Addis Ababa,Diesel,118.4,67,7932.8,142.79,209897,5.3,Cash,FUEL-93862
FUEL-00905,TRP-0905,AST-060,DRV-140,2024-06-20,00:00:00,Rwanda,Cyangugu,Shell - Cyangugu,Diesel,219.3,1470,322371.0,248.23,192789,6.0,Cash,FUEL-98774
FUEL-00906,TRP-0906,AST-078,DRV-132,2024-03-12,00:00:00,Uganda,Gulu,Puma Energy - Gulu,Diesel,33.8,6200,209560.0,56.58,134642,6.0,Company Card,FUEL-16615
FUEL-00907,TRP-0907,AST-024,DRV-032,2024-11-09,00:00:00,Tanzania,Mwanza,Total - Mwanza,Diesel,51.9,4850,251715.0,100.69,94170,6.3,Company Card,FUEL-32890
FUEL-00908,TRP-0908,AST-096,DRV-005,2024-02-23,00:00:00,Rwanda,Ruhengeri,Puma Energy - Ruhengeri,Diesel,136.4,1470,200508.0,154.39,141861,5.5,Company Card,FUEL-29309
FUEL-00909,TRP-0909,AST-048,DRV-034,2025-02-01,00:00:00,Kenya,Nakuru,Puma Energy - Nakuru,Diesel,132.5,175,23187.5,178.54,187270,5.5,Cash,FUEL-65867
FUEL-00910,TRP-0910,AST-119,DRV-022,2024-11-04,00:00:00,Ethiopia,Addis Ababa,Total - Addis Ababa,Diesel,54.0,67,3618.0,65.12,177572,6.3,Company Card,FUEL-57775
FUEL-00911,TRP-0911,AST-018,DRV-029,2024-04-06,00:00:00,Kenya,Eldoret,Kobil - Eldoret,Diesel,92.8,175,16240.0,125.05,211624,6.4,Company Card,FUEL-26777
FUEL-00912,TRP-0912,AST-007,DRV-053,2025-02-14,00:00:00,Tanzania,Dodoma,Shell - Dodoma,Diesel,36.0,4850,174600.0,69.84,97254,5.7,Company Card,FUEL-50987
FUEL-00913,TRP-0913,AST-014,DRV-099,2024-11-23,00:00:00,Ethiopia,Dire Dawa,Puma Energy - Dire Dawa,Diesel,17.7,67,1185.9,21.35,210483,5.3,Company Card,FUEL-37136
FUEL-00914,TRP-0914,AST-108,DRV-116,2024-12-04,00:00:00,Uganda,Entebbe,Shell - Entebbe,Diesel,85.9,6200,532580.0,143.8,193336,5.0,Cash,FUEL-31900
FUEL-00915,TRP-0915,AST-035,DRV-015,2024-03-29,00:00:00,Uganda,Gulu,Kobil - Gulu,Diesel,96.2,6200,596440.0,161.04,224691,5.6,Company Card,FUEL-45158
FUEL-00916,TRP-0916,AST-082,DRV-047,2024-09-10,00:00:00,Kenya,Nakuru,Kobil - Nakuru,Diesel,12.1,175,2117.5,16.3,170917,6.4,Company Card,FUEL-42466
FUEL-00917,TRP-0917,AST-114,DRV-015,2024-09-20,00:00:00,Uganda,Jinja,Shell - Jinja,Diesel,22.5,6200,139500.0,37.66,199450,5.8,Company Card,FUEL-81929
FUEL-00918,TRP-0918,AST-043,DRV-021,2024-12-05,00:00:00,Tanzania,Mbeya,Total - Mbeya,Diesel,20.0,4850,97000.0,38.8,178116,6.0,Cash,FUEL-13643
FUEL-00919,TRP-0919,AST-072,DRV-039,2024-01-13,00:00:00,Kenya,Nairobi,Total - Nairobi,Diesel,11.6,175,2030.0,15.63,136706,6.1,Company Card,FUEL-57401
FUEL-00920,TRP-0920,AST-034,DRV-099,2024-08-16,00:00:00,Ethiopia,Gondar,Puma Energy - Gondar,Diesel,212.1,67,14210.7,255.79,52288,6.0,Cash,FUEL-13619
FUEL-00921,TRP-0921,AST-034,DRV-099,2024-12-02,00:00:00,Ethiopia,Addis Ababa,Puma Energy - Addis Ababa,Diesel,85.0,67,5695.0,102.51,51593,5.2,Company Card,FUEL-53192
FUEL-00922,TRP-0922,AST-019,DRV-071,2024-10-21,00:00:00,Kenya,Mombasa,Kobil - Mombasa,Diesel,16.8,175,2940.0,22.64,131824,5.8,Cash,FUEL-42122
FUEL-00923,TRP-0923,AST-018,DRV-029,2024-06-24,00:00:00,Kenya,Nakuru,Puma Energy - Nakuru,Diesel,181.8,175,31815.0,244.98,203363,5.6,Cash,FUEL-26064
FUEL-00924,TRP-0924,AST-010,DRV-030,2024-02-25,00:00:00,Tanzania,Mwanza,Total - Mwanza,Diesel,109.4,4850,530590.0,212.24,199594,5.8,Cash,FUEL-24345
FUEL-00925,TRP-0925,AST-017,DRV-089,2024-08-14,00:00:00,Kenya,Eldoret,Shell - Eldoret,Diesel,40.0,175,7000.0,53.9,141442,5.5,Company Card,FUEL-15874
FUEL-00926,TRP-0926,AST-026,DRV-040,2025-02-24,00:00:00,Tanzania,Mwanza,Shell - Mwanza,Diesel,145.4,4850,705190.0,282.08,223629,6.0,Company Card,FUEL-63593
FUEL-00927,TRP-0927,AST-043,DRV-021,2025-02-21,00:00:00,Tanzania,Arusha,Total - Arusha,Diesel,65.7,4850,318645.0,127.46,174669,5.1,Cash,FUEL-56241
FUEL-00928,TRP-0928,AST-108,DRV-116,2024-01-13,00:00:00,Uganda,Entebbe,Total - Entebbe,Diesel,114.1,6200,707420.0,191.0,197562,5.0,Company Card,FUEL-33289
FUEL-00929,TRP-0929,AST-025,DRV-031,2024-12-10,00:00:00,Uganda,Gulu,Total - Gulu,Diesel,131.7,6200,816540.0,220.47,186289,5.2,Company Card,FUEL-87880
FUEL-00930,TRP-0930,AST-022,DRV-140,2024-07-22,00:00:00,Rwanda,Gisenyi,Kobil - Gisenyi,Diesel,54.3,1470,79821.0,61.46,220295,6.3,Company Card,FUEL-67484
FUEL-00931,TRP-0931,AST-107,DRV-004,2024-01-29,00:00:00,Kenya,Nairobi,Shell - Nairobi,Diesel,71.0,175,12425.0,95.67,115304,6.3,Cash,FUEL-92348
FUEL-00932,TRP-0932,AST-055,DRV-077,2024-07-23,00:00:00,Rwanda,Kigali,Puma Energy - Kigali,Diesel,24.1,1470,35427.0,27.28,173164,5.6,Cash,FUEL-82007
FUEL-00933,TRP-0933,AST-035,DRV-015,2024-05-04,00:00:00,Uganda,Gulu,Shell - Gulu,Diesel,47.1,6200,292020.0,78.85,217776,5.5,Company Card,FUEL-18763
FUEL-00934,TRP-0934,AST-035,DRV-015,2024-10-08,00:00:00,Uganda,Kampala,Shell - Kampala,Diesel,263.2,6200,1631840.0,440.6,223461,5.7,Company Card,FUEL-53498
FUEL-00935,TRP-0935,AST-010,DRV-030,2024-11-27,00:00:00,Tanzania,Mwanza,Puma Energy - Mwanza,Diesel,135.9,4850,659115.0,263.65,206421,5.0,Cash,FUEL-18067
FUEL-00936,TRP-0936,AST-107,DRV-004,2024-11-06,00:00:00,Kenya,Mombasa,Kobil - Mombasa,Diesel,92.6,175,16205.0,124.78,114035,5.5,Cash,FUEL-66549
FUEL-00937,TRP-0937,AST-024,DRV-032,2024-04-05,00:00:00,Tanzania,Dar es Salaam,Kobil - Dar es Salaam,Diesel,96.6,4850,468510.0,187.4,99661,5.8,Company Card,FUEL-81163
FUEL-00938,TRP-0938,AST-007,DRV-053,2024-09-10,00:00:00,Tanzania,Mwanza,Total - Mwanza,Diesel,87.8,4850,425830.0,170.33,97114,5.6,Cash,FUEL-53928
FUEL-00939,TRP-0939,AST-082,DRV-047,2024-12-14,00:00:00,Kenya,Nakuru,Puma Energy - Nakuru,Diesel,79.3,175,13877.5,106.86,166044,6.3,Cash,FUEL-21308
FUEL-00940,TRP-0940,AST-003,DRV-105,2024-05-08,00:00:00,Kenya,Eldoret,Kobil - Eldoret,Diesel,163.4,175,28595.0,220.18,177044,5.3,Cash,FUEL-51294
FUEL-00941,TRP-0941,AST-094,DRV-138,2024-02-10,00:00:00,Tanzania,Mwanza,Puma Energy - Mwanza,Diesel,145.9,4850,707615.0,283.05,104463,5.9,Cash,FUEL-88717
FUEL-00942,TRP-0942,AST-072,DRV-039,2024-03-06,00:00:00,Kenya,Nakuru,Shell - Nakuru,Diesel,43.9,175,7682.5,59.16,129855,5.8,Cash,FUEL-76823
FUEL-00943,TRP-0943,AST-015,DRV-116,2024-05-25,00:00:00,Uganda,Mbarara,Total - Mbarara,Diesel,83.2,6200,515840.0,139.28,132093,5.8,Cash,FUEL-47993
FUEL-00944,TRP-0944,AST-018,DRV-029,2024-01-05,00:00:00,Kenya,Mombasa,Puma Energy - Mombasa,Diesel,63.1,175,11042.5,85.03,203499,5.9,Company Card,FUEL-12655
FUEL-00945,TRP-0945,AST-046,DRV-117,2024-10-14,00:00:00,Kenya,Eldoret,Kobil - Eldoret,Diesel,105.1,175,18392.5,141.62,37623,6.0,Cash,FUEL-25780
FUEL-00946,TRP-0946,AST-063,DRV-133,2025-02-14,00:00:00,Tanzania,Dar es Salaam,Total - Dar es Salaam,Diesel,186.2,4850,903070.0,361.23,93428,5.6,Cash,FUEL-25119
FUEL-00947,TRP-0947,AST-034,DRV-099,2024-06-23,00:00:00,Ethiopia,Dire Dawa,Total - Dire Dawa,Diesel,60.5,67,4053.5,72.96,46509,5.9,Cash,FUEL-27856
FUEL-00948,TRP-0948,AST-116,DRV-122,2024-02-04,00:00:00,Uganda,Jinja,Kobil - Jinja,Diesel,89.6,6200,555520.0,149.99,51225,5.3,Cash,FUEL-43354
FUEL-00949,TRP-0949,AST-070,DRV-047,2024-04-29,00:00:00,Kenya,Mombasa,Kobil - Mombasa,Diesel,94.9,175,16607.5,127.88,80725,5.2,Company Card,FUEL-77978
FUEL-00950,TRP-0950,AST-110,DRV-028,2024-10-14,00:00:00,Uganda,Entebbe,Puma Energy - Entebbe,Diesel,255.2,6200,1582240.0,427.2,150634,5.6,Company Card,FUEL-95623
FUEL-00951,TRP-0951,AST-110,DRV-028,2024-03-02,00:00:00,Uganda,Jinja,Shell - Jinja,Diesel,293.7,6200,1820940.0,491.65,152910,5.0,Cash,FUEL-11116
FUEL-00952,TRP-0952,AST-089,DRV-007,2025-02-08,00:00:00,Kenya,Mombasa,Shell - Mombasa,Diesel,75.9,175,13282.5,102.28,134180,6.4,Company Card,FUEL-30032
FUEL-00953,TRP-0953,AST-018,DRV-029,2024-08-06,00:00:00,Kenya,Kisumu,Shell - Kisumu,Diesel,11.8,175,2065.0,15.9,208206,6.3,Cash,FUEL-53430
FUEL-00954,TRP-0954,AST-042,DRV-053,2024-11-15,00:00:00,Tanzania,Mwanza,Kobil - Mwanza,Diesel,83.7,4850,405945.0,162.38,149706,5.7,Company Card,FUEL-92900
FUEL-00955,TRP-0955,AST-021,DRV-077,2024-11-03,00:00:00,Rwanda,Cyangugu,Puma Energy - Cyangugu,Diesel,48.7,1470,71589.0,55.12,118840,5.5,Cash,FUEL-91119
FUEL-00956,TRP-0956,AST-048,DRV-034,2024-03-17,00:00:00,Kenya,Nakuru,Shell - Nakuru,Diesel,78.8,175,13790.0,106.18,182434,6.4,Company Card,FUEL-54492
FUEL-00957,TRP-0957,AST-056,DRV-028,2024-11-09,00:00:00,Uganda,Mbarara,Kobil - Mbarara,Diesel,60.9,6200,377580.0,101.95,108793,5.5,Company Card,FUEL-82892
FUEL-00958,TRP-0958,AST-113,DRV-076,2024-11-20,00:00:00,Rwanda,Gisenyi,Puma Energy - Gisenyi,Diesel,99.1,1470,145677.0,112.17,48080,5.4,Cash,FUEL-48540
FUEL-00959,TRP-0959,AST-028,DRV-092,2024-04-13,00:00:00,Kenya,Eldoret,Shell - Eldoret,Diesel,233.3,175,40827.5,314.37,133404,5.0,Company Card,FUEL-43697
FUEL-00960,TRP-0960,AST-021,DRV-077,2024-11-24,00:00:00,Rwanda,Ruhengeri,Shell - Ruhengeri,Diesel,120.8,1470,177576.0,136.73,118338,6.1,Company Card,FUEL-51928
FUEL-00961,TRP-0961,AST-063,DRV-133,2024-10-04,00:00:00,Tanzania,Dar es Salaam,Kobil - Dar es Salaam,Diesel,77.5,4850,375875.0,150.35,90558,6.3,Cash,FUEL-90930
FUEL-00962,TRP-0962,AST-057,DRV-031,2025-01-23,00:00:00,Uganda,Gulu,Puma Energy - Gulu,Diesel,85.5,6200,530100.0,143.13,219928,5.5,Company Card,FUEL-23469
FUEL-00963,TRP-0963,AST-107,DRV-004,2024-01-18,00:00:00,Kenya,Mombasa,Total - Mombasa,Diesel,46.8,175,8190.0,63.06,119016,5.8,Company Card,FUEL-36547
FUEL-00964,TRP-0964,AST-049,DRV-103,2024-06-14,00:00:00,Kenya,Nairobi,Puma Energy - Nairobi,Diesel,170.1,175,29767.5,229.21,171764,6.4,Cash,FUEL-37112
FUEL-00965,TRP-0965,AST-048,DRV-034,2024-06-28,00:00:00,Kenya,Nakuru,Puma Energy - Nakuru,Diesel,102.4,175,17920.0,137.98,186666,6.2,Company Card,FUEL-18169
FUEL-00966,TRP-0966,AST-041,DRV-044,2024-05-05,00:00:00,Kenya,Nairobi,Puma Energy - Nairobi,Diesel,109.2,175,19110.0,147.15,212865,6.3,Cash,FUEL-27342
FUEL-00967,TRP-0967,AST-020,DRV-104,2024-03-29,00:00:00,Rwanda,Ruhengeri,Puma Energy - Ruhengeri,Diesel,18.6,1470,27342.0,21.05,162066,6.0,Cash,FUEL-29932
FUEL-00968,TRP-0968,AST-107,DRV-004,2024-09-14,00:00:00,Kenya,Kisumu,Total - Kisumu,Diesel,190.0,175,33250.0,256.03,116284,6.3,Cash,FUEL-81718
FUEL-00969,TRP-0969,AST-042,DRV-053,2024-06-06,00:00:00,Tanzania,Mwanza,Kobil - Mwanza,Diesel,46.8,4850,226980.0,90.79,151731,5.5,Company Card,FUEL-34334
FUEL-00970,TRP-0970,AST-040,DRV-070,2024-05-28,00:00:00,Kenya,Eldoret,Kobil - Eldoret,Diesel,191.1,175,33442.5,257.51,195377,6.5,Company Card,FUEL-92220
FUEL-00971,TRP-0971,AST-102,DRV-140,2025-01-11,00:00:00,Rwanda,Cyangugu,Total - Cyangugu,Diesel,90.2,1470,132594.0,102.1,147733,6.4,Cash,FUEL-21389
FUEL-00972,TRP-0972,AST-063,DRV-133,2025-01-08,00:00:00,Tanzania,Dodoma,Total - Dodoma,Diesel,223.7,4850,1084945.0,433.98,96660,5.6,Company Card,FUEL-69553
FUEL-00973,TRP-0973,AST-004,DRV-078,2024-07-10,00:00:00,Tanzania,Mbeya,Shell - Mbeya,Diesel,112.2,4850,544170.0,217.67,114409,5.6,Company Card,FUEL-61773
FUEL-00974,TRP-0974,AST-051,DRV-098,2024-01-29,00:00:00,Kenya,Nairobi,Puma Energy - Nairobi,Diesel,73.6,175,12880.0,99.18,176219,5.7,Company Card,FUEL-58632
FUEL-00975,TRP-0975,AST-109,DRV-047,2024-01-02,00:00:00,Kenya,Kisumu,Total - Kisumu,Diesel,109.9,175,19232.5,148.09,157706,5.1,Cash,FUEL-13835
FUEL-00976,TRP-0976,AST-042,DRV-053,2024-07-06,00:00:00,Tanzania,Mwanza,Shell - Mwanza,Diesel,142.2,4850,689670.0,275.87,154177,5.3,Cash,FUEL-33094
FUEL-00977,TRP-0977,AST-021,DRV-077,2024-06-16,00:00:00,Rwanda,Cyangugu,Shell - Cyangugu,Diesel,17.3,1470,25431.0,19.58,118981,5.3,Cash,FUEL-82081
FUEL-00978,TRP-0978,AST-103,DRV-125,2024-06-08,00:00:00,Rwanda,Cyangugu,Shell - Cyangugu,Diesel,66.5,1470,97755.0,75.27,26828,5.9,Company Card,FUEL-16195
FUEL-00979,TRP-0979,AST-096,DRV-005,2024-05-03,00:00:00,Rwanda,Kigali,Kobil - Kigali,Diesel,54.6,1470,80262.0,61.8,140481,5.3,Company Card,FUEL-18450
FUEL-00980,TRP-0980,AST-089,DRV-007,2024-04-24,00:00:00,Kenya,Kisumu,Kobil - Kisumu,Diesel,109.2,175,19110.0,147.15,132178,5.7,Cash,FUEL-33736
FUEL-00981,TRP-0981,AST-060,DRV-140,2024-06-04,00:00:00,Rwanda,Butare,Kobil - Butare,Diesel,96.9,1470,142443.0,109.68,191362,6.5,Company Card,FUEL-75019
FUEL-00982,TRP-0982,AST-114,DRV-015,2024-11-24,00:00:00,Uganda,Kampala,Shell - Kampala,Diesel,106.8,6200,662160.0,178.78,199805,5.7,Company Card,FUEL-93219
FUEL-00983,TRP-0983,AST-060,DRV-140,2024-11-28,00:00:00,Rwanda,Cyangugu,Total - Cyangugu,Diesel,73.5,1470,108045.0,83.19,192242,5.7,Company Card,FUEL-91319
FUEL-00984,TRP-0984,AST-105,DRV-043,2024-08-21,00:00:00,Uganda,Entebbe,Puma Energy - Entebbe,Diesel,72.4,6200,448880.0,121.2,216970,6.4,Cash,FUEL-72286
FUEL-00985,TRP-0985,AST-038,DRV-119,2024-09-19,00:00:00,Kenya,Mombasa,Total - Mombasa,Diesel,120.0,175,21000.0,161.7,36700,6.4,Cash,FUEL-67786
