invoice_id,trip_id,client_id,invoice_date,due_date,invoice_amount_usd,tax_amount_usd,total_amount_usd,payment_status,payment_date,payment_method,currency,exchange_rate_to_usd,late_payment_days,discount_applied_usd,outstanding_amount_usd
INV-0722,TRP-0722,CLT-059,2024-12-12,2025-01-26,821.4,147.85,969.25,Paid,2025-01-29,Cash,RWF,0.00077,3,0,0
INV-0723,TRP-0723,CLT-016,2024-08-05,2024-09-19,873.32,157.2,1030.52,Paid,2024-09-07,Mobile Money,ETB,0.018,0,0,0
INV-0724,TRP-0724,CLT-053,2024-02-10,2024-03-26,999.46,179.9,1179.36,Paid,2024-03-16,Cash,UGX,0.00027,0,0,0
INV-0725,TRP-0725,CLT-008,2024-07-09,2024-09-07,572.0,102.96,674.96,Paid,2024-08-27,Mobile Money,RWF,0.00077,0,0,0
INV-0726,TRP-0726,CLT-001,2024-08-08,2024-09-07,1374.8,247.46,1622.26,Partially Paid,2024-09-16,Cash,KES,0.0077,9,0,727.21
INV-0727,TRP-0727,CLT-004,2025-01-26,2025-02-25,1011.24,182.02,1193.26,Paid,2025-02-10,Cash,ETB,0.018,0,0,0
INV-0728,TRP-0728,CLT-001,2025-02-20,2025-03-22,1936.4,348.55,2284.95,Paid,2025-03-10,Mobile Money,KES,0.0077,0,96.82,0
INV-0729,TRP-0729,CLT-035,2024-11-07,2024-11-22,414.8,74.66,489.46,Paid,2024-11-16,Bank Transfer,KES,0.0077,0,0,0
INV-0730,TRP-0730,CLT-009,2024-08-23,2024-10-07,132.1,23.78,155.88,Paid,2024-10-08,Bank Transfer,TZS,0.0004,1,0,0
INV-0731,TRP-0731,CLT-044,2024-10-08,2024-11-07,335.2,60.34,395.54,Paid,2024-10-24,Check,UGX,0.00027,0,0,0
INV-0732,TRP-0732,CLT-059,2024-05-09,2024-06-23,1453.2,261.58,1714.78,Paid,2024-06-05,Mobile Money,KES,0.0077,0,0,0
INV-0733,TRP-0733,CLT-024,2024-10-11,2024-11-10,923.1,166.16,1089.26,Paid,2024-11-05,Bank Transfer,KES,0.0077,0,0,0
INV-0734,TRP-0734,CLT-001,2025-02-08,2025-03-10,527.8,95.0,622.8,Unpaid,,,RWF,0.00077,357,0,622.8
INV-0735,TRP-0735,CLT-059,2024-02-05,2024-03-21,99.0,17.82,116.82,Paid,2024-03-25,Bank Transfer,KES,0.0077,4,0,0
INV-0736,TRP-0736,CLT-044,2024-05-21,2024-06-20,164.78,29.66,194.44,Paid,2024-06-15,Check,KES,0.0077,0,0,0
INV-0737,TRP-0737,CLT-009,2024-03-12,2024-04-26,451.35,81.24,532.59,Paid,2024-04-04,Check,KES,0.0077,0,0,0
INV-0738,TRP-0738,CLT-074,2024-08-27,2024-09-11,382.8,68.9,451.7,Paid,2024-09-04,Bank Transfer,KES,0.0077,0,0,0
INV-0739,TRP-0739,CLT-059,2025-01-31,2025-03-17,339.2,61.06,400.26,Unpaid,,,TZS,0.0004,350,0,400.26
INV-0740,TRP-0740,CLT-047,2024-08-12,2024-09-11,534.36,96.18,630.54,Paid,2024-08-28,Cash,KES,0.0077,0,0,0
INV-0741,TRP-0741,CLT-014,2024-07-05,2024-08-19,877.52,157.95,1035.47,Paid,2024-08-10,Mobile Money,ETB,0.018,0,0,0
INV-0742,TRP-0742,CLT-020,2024-08-18,2024-10-17,5517.6,993.17,6510.77,Paid,2024-10-13,Mobile Money,TZS,0.0004,0,275.88,0
INV-0743,TRP-0743,CLT-018,2024-08-18,2024-10-17,1631.0,293.58,1924.58,Paid,2024-10-15,Bank Transfer,KES,0.0077,0,0,0
INV-0744,TRP-0744,CLT-003,2024-04-03,2024-04-18,544.8,98.06,642.86,Paid,2024-04-18,Cash,KES,0.0077,0,0,0
INV-0745,TRP-0745,CLT-031,2024-08-13,2024-08-28,1525.3,274.55,1799.85,Paid,2024-08-30,Bank Transfer,KES,0.0077,2,0,0
INV-0746,TRP-0746,CLT-037,2024-07-30,2024-08-14,946.68,170.4,1117.08,Paid,2024-08-12,Mobile Money,KES,0.0077,0,0,0
INV-0747,TRP-0747,CLT-016,2025-01-21,2025-03-07,158.4,28.51,186.91,Paid,2025-03-10,Cash,TZS,0.0004,3,0,0
INV-0748,TRP-0748,CLT-050,2024-06-03,2024-07-03,238.14,42.87,281.01,Unpaid,,,KES,0.0077,607,0,281.01
INV-0749,TRP-0749,CLT-066,2024-01-09,2024-02-08,954.52,171.81,1126.33,Paid,2024-02-13,Check,KES,0.0077,5,0,0
INV-0750,TRP-0750,CLT-066,2024-06-22,2024-07-22,924.5,166.41,1090.91,Paid,2024-07-13,Mobile Money,RWF,0.00077,0,0,0
INV-0751,TRP-0751,CLT-009,2024-02-20,2024-04-05,241.05,43.39,284.44,Paid,2024-03-16,Cash,KES,0.0077,0,0,0
INV-0752,TRP-0752,CLT-002,2025-02-05,2025-03-22,132.12,23.78,155.9,Paid,2025-02-28,Check,KES,0.0077,0,0,0
INV-0753,TRP-0753,CLT-006,2024-05-03,2024-06-17,595.05,107.11,702.16,Paid,2024-05-29,Mobile Money,TZS,0.0004,0,0,0
INV-0754,TRP-0754,CLT-053,2024-03-04,2024-04-18,668.16,120.27,788.43,Paid,2024-04-18,Cash,ETB,0.018,0,0,0
INV-0755,TRP-0755,CLT-024,2024-08-01,2024-08-31,909.6,163.73,1073.33,Partially Paid,2024-09-11,Mobile Money,KES,0.0077,11,0,665.09
INV-0756,TRP-0756,CLT-037,2024-07-26,2024-08-10,757.75,136.39,894.14,Paid,2024-08-07,Mobile Money,KES,0.0077,0,0,0
INV-0757,TRP-0757,CLT-035,2024-08-03,2024-08-18,190.5,34.29,224.79,Paid,2024-08-23,Check,ETB,0.018,5,0,0
INV-0758,TRP-0758,CLT-010,2024-02-16,2024-04-16,1498.35,269.7,1768.05,Paid,2024-04-11,Mobile Money,ETB,0.018,0,0,0
INV-0759,TRP-0759,CLT-019,2024-05-21,2024-06-20,2459.1,442.64,2901.74,Paid,2024-06-07,Bank Transfer,TZS,0.0004,0,122.95,0
INV-0760,TRP-0760,CLT-066,2024-10-25,2024-11-24,1221.25,219.82,1441.08,Paid,2024-11-22,Check,KES,0.0077,0,0,0
INV-0761,TRP-0761,CLT-025,2024-11-19,2024-12-04,1273.2,229.18,1502.38,Paid,2024-12-01,Check,KES,0.0077,0,0,0
INV-0762,TRP-0762,CLT-075,2024-04-06,2024-05-21,440.4,79.27,519.67,Paid,2024-05-21,Check,UGX,0.00027,0,0,0
INV-0763,TRP-0763,CLT-044,2024-08-23,2024-09-22,699.82,125.97,825.79,Paid,2024-09-13,Bank Transfer,UGX,0.00027,0,0,0
INV-0764,TRP-0764,CLT-075,2025-02-21,2025-04-07,98.4,17.71,116.11,Paid,2025-03-31,Mobile Money,KES,0.0077,0,0,0
INV-0765,TRP-0765,CLT-003,2024-02-02,2024-02-17,623.25,112.19,735.43,Partially Paid,2024-03-03,Mobile Money,UGX,0.00027,15,0,451.42
INV-0766,TRP-0766,CLT-066,2024-05-23,2024-06-22,1558.4,280.51,1838.91,Paid,2024-06-18,Bank Transfer,ETB,0.018,0,0,0
INV-0767,TRP-0767,CLT-013,2024-08-26,2024-10-10,1139.25,205.06,1344.32,Paid,2024-09-18,Mobile Money,RWF,0.00077,0,0,0
INV-0768,TRP-0768,CLT-006,2024-01-09,2024-02-23,1336.95,240.65,1577.6,Paid,2024-02-25,Mobile Money,TZS,0.0004,2,0,0
INV-0769,TRP-0769,CLT-035,2024-04-07,2024-04-22,478.5,86.13,564.63,Paid,2024-04-23,Mobile Money,ETB,0.018,1,0,0
INV-0770,TRP-0770,CLT-023,2024-07-26,2024-08-25,1080.36,194.46,1274.82,Paid,2024-08-11,Check,KES,0.0077,0,0,0
INV-0771,TRP-0771,CLT-013,2024-09-13,2024-10-28,571.8,102.92,674.72,Paid,2024-11-01,Bank Transfer,KES,0.0077,4,0,0
INV-0772,TRP-0772,CLT-044,2024-04-30,2024-05-30,1662.0,299.16,1961.16,Paid,2024-06-02,Bank Transfer,TZS,0.0004,3,0,0
INV-0773,TRP-0773,CLT-020,2024-07-30,2024-09-28,3722.4,670.03,4392.43,Paid,2024-09-23,Bank Transfer,ETB,0.018,0,186.12,0
INV-0774,TRP-0774,CLT-035,2024-02-22,2024-03-08,805.75,145.03,950.78,Partially Paid,2024-03-13,Bank Transfer,KES,0.0077,5,0,340.3
INV-0775,TRP-0775,CLT-047,2024-09-22,2024-10-22,4560.0,820.8,5380.8,Paid,2024-10-18,Cash,KES,0.0077,0,228.0,0
INV-0776,TRP-0776,CLT-066,2024-02-04,2024-03-05,513.7,92.47,606.17,Paid,2024-02-25,Check,UGX,0.00027,0,0,0
INV-0777,TRP-0777,CLT-026,2024-05-13,2024-06-12,1643.2,295.78,1938.98,Partially Paid,2024-06-21,Mobile Money,UGX,0.00027,9,0,974.41
INV-0778,TRP-0778,CLT-051,2024-01-28,2024-03-13,495.25,89.14,584.39,Paid,2024-03-02,Bank Transfer,TZS,0.0004,0,0,0
INV-0779,TRP-0779,CLT-007,2024-04-20,2024-06-19,2516.4,452.95,2969.35,Paid,2024-06-03,Bank Transfer,KES,0.0077,0,125.82,0
INV-0780,TRP-0780,CLT-047,2025-01-01,2025-01-31,1420.8,255.74,1676.54,Paid,2025-01-25,Cash,KES,0.0077,0,0,0
INV-0781,TRP-0781,CLT-005,2024-03-30,2024-04-29,1217.0,219.06,1436.06,Paid,2024-05-02,Mobile Money,ETB,0.018,3,0,0
INV-0782,TRP-0782,CLT-025,2024-05-05,2024-05-20,2144.45,386.0,2530.45,Paid,2024-05-23,Bank Transfer,UGX,0.00027,3,107.22,0
INV-0783,TRP-0783,CLT-005,2024-12-25,2025-01-24,183.78,33.08,216.86,Paid,2025-01-19,Cash,RWF,0.00077,0,0,0
INV-0784,TRP-0784,CLT-047,2024-10-23,2024-11-22,6580.8,1184.54,7765.34,Paid,2024-11-16,Mobile Money,ETB,0.018,0,329.04,0
INV-0785,TRP-0785,CLT-021,2024-05-02,2024-06-16,666.6,119.99,786.59,Paid,2024-06-13,Cash,KES,0.0077,0,0,0
INV-0786,TRP-0786,CLT-021,2025-01-15,2025-03-01,436.0,78.48,514.48,Paid,2025-02-17,Mobile Money,UGX,0.00027,0,0,0
INV-0787,TRP-0787,CLT-066,2024-11-17,2024-12-17,655.56,118.0,773.56,Paid,2024-12-22,Check,TZS,0.0004,5,0,0
INV-0788,TRP-0788,CLT-047,2024-11-20,2024-12-20,756.48,136.17,892.65,Paid,2024-12-10,Cash,KES,0.0077,0,0,0
INV-0789,TRP-0789,CLT-067,2024-07-30,2024-08-14,7782.0,1400.76,9182.76,Paid,2024-08-18,Check,KES,0.0077,4,389.1,0
INV-0790,TRP-0790,CLT-051,2024-02-05,2024-03-21,1335.95,240.47,1576.42,Paid,2024-03-20,Check,TZS,0.0004,0,0,0
INV-0791,TRP-0791,CLT-016,2024-05-06,2024-06-20,1480.64,266.52,1747.16,Paid,2024-06-23,Mobile Money,KES,0.0077,3,0,0
INV-0792,TRP-0792,CLT-019,2024-11-24,2024-12-24,383.3,68.99,452.29,Partially Paid,2024-12-27,Check,TZS,0.0004,3,0,286.09
INV-0793,TRP-0793,CLT-013,2024-08-30,2024-10-14,629.5,113.31,742.81,Paid,2024-09-28,Check,RWF,0.00077,0,0,0
INV-0794,TRP-0794,CLT-055,2024-04-20,2024-05-05,918.0,165.24,1083.24,Paid,2024-04-28,Check,KES,0.0077,0,0,0
INV-0795,TRP-0795,CLT-051,2024-06-25,2024-08-09,271.6,48.89,320.49,Paid,2024-08-09,Mobile Money,KES,0.0077,0,0,0
INV-0796,TRP-0796,CLT-044,2024-03-19,2024-04-18,369.0,66.42,435.42,Paid,2024-04-07,Cash,KES,0.0077,0,0,0
INV-0797,TRP-0797,CLT-067,2025-01-02,2025-01-17,849.6,152.93,1002.53,Paid,2025-01-17,Check,RWF,0.00077,0,0,0
INV-0798,TRP-0798,CLT-047,2025-01-09,2025-02-08,481.44,86.66,568.1,Paid,2025-02-02,Mobile Money,KES,0.0077,0,0,0
INV-0799,TRP-0799,CLT-030,2024-03-10,2024-04-24,2713.6,488.45,3202.05,Paid,2024-04-29,Cash,KES,0.0077,5,135.68,0
INV-0800,TRP-0800,CLT-020,2024-07-04,2024-09-02,420.5,75.69,496.19,Partially Paid,2024-09-12,Mobile Money,RWF,0.00077,10,0,209.48
INV-0801,TRP-0801,CLT-024,2024-10-05,2024-11-04,2018.8,363.38,2382.18,Paid,2024-11-03,Check,RWF,0.00077,0,100.94,0
INV-0802,TRP-0802,CLT-042,2024-07-16,2024-08-30,696.0,125.28,821.28,Paid,2024-08-16,Cash,KES,0.0077,0,0,0
INV-0803,TRP-0803,CLT-002,2024-09-29,2024-11-13,203.28,36.59,239.87,Paid,2024-11-09,Mobile Money,ETB,0.018,0,0,0
INV-0804,TRP-0804,CLT-024,2024-05-30,2024-06-29,717.9,129.22,847.12,Paid,2024-06-23,Check,KES,0.0077,0,0,0
INV-0805,TRP-0805,CLT-051,2024-04-10,2024-05-25,466.2,83.92,550.12,Paid,2024-05-24,Check,KES,0.0077,0,0,0
INV-0806,TRP-0806,CLT-013,2024-09-19,2024-11-03,1649.2,296.86,1946.06,Paid,2024-10-14,Check,ETB,0.018,0,0,0
INV-0807,TRP-0807,CLT-020,2025-02-20,2025-04-21,222.25,40.0,262.25,Paid,2025-04-17,Mobile Money,RWF,0.00077,0,0,0
INV-0808,TRP-0808,CLT-029,2024-04-16,2024-05-01,511.5,92.07,603.57,Paid,2024-04-27,Cash,TZS,0.0004,0,0,0
INV-0809,TRP-0809,CLT-018,2024-01-25,2024-03-25,849.45,152.9,1002.35,Paid,2024-03-06,Cash,UGX,0.00027,0,0,0
INV-0810,TRP-0810,CLT-001,2024-10-24,2024-11-23,327.2,58.9,386.1,Partially Paid,2024-12-05,Mobile Money,KES,0.0077,12,0,174.31
INV-0811,TRP-0811,CLT-013,2024-09-20,2024-11-04,146.7,26.41,173.11,Paid,2024-11-09,Check,TZS,0.0004,5,0,0
INV-0812,TRP-0812,CLT-017,2025-01-26,2025-02-25,594.54,107.02,701.56,Paid,2025-03-01,Check,KES,0.0077,4,0,0
INV-0813,TRP-0813,CLT-040,2024-06-08,2024-08-07,311.5,56.07,367.57,Paid,2024-08-05,Bank Transfer,TZS,0.0004,0,0,0
INV-0814,TRP-0814,CLT-006,2024-07-04,2024-08-18,1340.64,241.32,1581.96,Paid,2024-08-01,Bank Transfer,KES,0.0077,0,0,0
INV-0815,TRP-0815,CLT-051,2025-02-20,2025-04-06,5097.6,917.57,6015.17,Paid,2025-04-05,Bank Transfer,ETB,0.018,0,254.88,0
INV-0816,TRP-0816,CLT-048,2024-03-17,2024-05-16,305.7,55.03,360.73,Paid,2024-05-17,Mobile Money,UGX,0.00027,1,0,0
INV-0817,TRP-0817,CLT-020,2024-05-24,2024-07-23,1896.25,341.32,2237.57,Paid,2024-07-13,Mobile Money,ETB,0.018,0,94.81,0
INV-0818,TRP-0818,CLT-014,2024-10-28,2024-12-12,1156.98,208.26,1365.24,Paid,2024-12-04,Check,KES,0.0077,0,0,0
INV-0819,TRP-0819,CLT-013,2024-09-05,2024-10-20,3919.2,705.46,4624.66,Paid,2024-10-12,Cash,KES,0.0077,0,195.96,0
INV-0820,TRP-0820,CLT-019,2025-01-29,2025-02-28,398.3,71.69,469.99,Paid,2025-02-25,Bank Transfer,RWF,0.00077,0,0,0
INV-0821,TRP-0821,CLT-004,2024-12-29,2025-01-28,251.1,45.2,296.3,Paid,2025-01-15,Bank Transfer,UGX,0.00027,0,0,0
INV-0822,TRP-0822,CLT-050,2024-07-01,2024-07-31,1120.8,201.74,1322.54,Paid,2024-08-03,Bank Transfer,KES,0.0077,3,0,0
INV-0823,TRP-0823,CLT-021,2024-09-23,2024-11-07,439.56,79.12,518.68,Paid,2024-10-19,Cash,UGX,0.00027,0,0,0
INV-0824,TRP-0824,CLT-066,2024-10-02,2024-11-01,127.2,22.9,150.1,Partially Paid,2024-11-14,Check,KES,0.0077,13,0,79.32
INV-0825,TRP-0825,CLT-014,2024-10-22,2024-12-06,885.94,159.47,1045.41,Paid,2024-11-19,Check,KES,0.0077,0,0,0
INV-0826,TRP-0826,CLT-001,2024-03-26,2024-04-25,1413.25,254.38,1667.63,Paid,2024-04-22,Cash,ETB,0.018,0,0,0
INV-0827,TRP-0827,CLT-004,2024-06-05,2024-07-05,863.94,155.51,1019.45,Paid,2024-07-06,Bank Transfer,KES,0.0077,1,0,0
INV-0828,TRP-0828,CLT-009,2024-07-04,2024-08-18,359.1,64.64,423.74,Paid,2024-08-10,Cash,KES,0.0077,0,0,0
INV-0829,TRP-0829,CLT-010,2024-02-21,2024-04-21,1839.95,331.19,2171.14,Paid,2024-04-24,Check,RWF,0.00077,3,92.0,0
INV-0830,TRP-0830,CLT-066,2024-03-19,2024-04-18,113.3,20.39,133.69,Paid,2024-04-22,Mobile Money,ETB,0.018,4,0,0
INV-0831,TRP-0831,CLT-056,2024-06-10,2024-06-25,6718.8,1209.38,7928.18,Paid,2024-06-18,Bank Transfer,ETB,0.018,0,335.94,0
INV-0832,TRP-0832,CLT-004,2024-09-01,2024-10-01,1162.7,209.29,1371.99,Paid,2024-09-19,Cash,UGX,0.00027,0,0,0
INV-0833,TRP-0833,CLT-066,2024-07-12,2024-08-11,1282.96,230.93,1513.89,Paid,2024-08-16,Check,KES,0.0077,5,0,0
INV-0834,TRP-0834,CLT-047,2024-02-19,2024-03-20,675.96,121.67,797.63,Partially Paid,2024-03-28,Cash,UGX,0.00027,8,0,481.76
INV-0835,TRP-0835,CLT-013,2024-10-21,2024-12-05,603.0,108.54,711.54,Paid,2024-11-23,Mobile Money,KES,0.0077,0,0,0
INV-0836,TRP-0836,CLT-069,2024-02-03,2024-02-18,515.88,92.86,608.74,Paid,2024-02-23,Bank Transfer,RWF,0.00077,5,0,0
INV-0837,TRP-0837,CLT-053,2024-02-15,2024-03-31,1542.86,277.71,1820.57,Paid,2024-03-13,Cash,KES,0.0077,0,0,0
INV-0838,TRP-0838,CLT-018,2024-06-06,2024-08-05,1641.85,295.53,1937.38,Paid,2024-07-20,Cash,KES,0.0077,0,0,0
INV-0839,TRP-0839,CLT-047,2024-11-30,2024-12-30,1134.0,204.12,1338.12,Paid,2024-12-19,Bank Transfer,ETB,0.018,0,0,0
INV-0840,TRP-0840,CLT-050,2024-07-26,2024-08-25,3469.2,624.46,4093.66,Partially Paid,2024-09-02,Mobile Money,RWF,0.00077,8,0,1407.58
INV-0841,TRP-0841,CLT-018,2024-01-25,2024-03-25,385.2,69.34,454.54,Paid,2024-03-20,Cash,KES,0.0077,0,0,0
INV-0842,TRP-0842,CLT-037,2024-07-31,2024-08-15,1003.52,180.63,1184.15,Paid,2024-08-20,Cash,KES,0.0077,5,0,0
INV-0843,TRP-0843,CLT-021,2024-08-14,2024-09-28,1130.14,203.43,1333.57,Paid,2024-09-07,Mobile Money,UGX,0.00027,0,0,0
INV-0844,TRP-0844,CLT-013,2024-09-07,2024-10-22,908.04,163.45,1071.49,Paid,2024-10-08,Bank Transfer,ETB,0.018,0,0,0
INV-0845,TRP-0845,CLT-014,2025-01-06,2025-02-20,1615.6,290.81,1906.41,Partially Paid,2025-03-02,Cash,UGX,0.00027,10,0,1272.98
INV-0846,TRP-0846,CLT-035,2024-08-05,2024-08-20,158.4,28.51,186.91,Paid,2024-08-14,Check,UGX,0.00027,0,0,0
INV-0847,TRP-0847,CLT-013,2025-01-23,2025-03-09,666.9,120.04,786.94,Partially Paid,2025-03-12,Cash,RWF,0.00077,3,0,479.86
INV-0848,TRP-0848,CLT-022,2025-02-02,2025-03-19,550.08,99.01,649.09,Paid,2025-03-07,Bank Transfer,ETB,0.018,0,0,0
INV-0849,TRP-0849,CLT-044,2024-04-05,2024-05-05,823.24,148.18,971.42,Paid,2024-05-03,Bank Transfer,UGX,0.00027,0,0,0
INV-0850,TRP-0850,CLT-044,2024-09-16,2024-10-16,1222.76,220.1,1442.86,Partially Paid,2024-10-23,Bank Transfer,ETB,0.018,7,0,711.4
INV-0851,TRP-0851,CLT-016,2025-02-07,2025-03-24,463.2,83.38,546.58,Paid,2025-03-07,Bank Transfer,KES,0.0077,0,0,0
INV-0852,TRP-0852,CLT-001,2024-05-21,2024-06-20,1641.6,295.49,1937.09,Paid,2024-06-25,Check,RWF,0.00077,5,0,0
INV-0853,TRP-0853,CLT-051,2024-12-31,2025-02-14,5430.0,977.4,6407.4,Paid,2025-02-05,Bank Transfer,UGX,0.00027,0,271.5,0
INV-0854,TRP-0854,CLT-013,2024-03-06,2024-04-20,7814.4,1406.59,9220.99,Paid,2024-04-17,Bank Transfer,KES,0.0077,0,390.72,0
INV-0855,TRP-0855,CLT-005,2024-06-15,2024-07-15,5936.4,1068.55,7004.95,Paid,2024-07-01,Bank Transfer,KES,0.0077,0,296.82,0
INV-0856,TRP-0856,CLT-020,2024-10-02,2024-12-01,1171.5,210.87,1382.37,Paid,2024-11-12,Bank Transfer,RWF,0.00077,0,0,0
INV-0857,TRP-0857,CLT-006,2024-11-13,2024-12-28,290.62,52.31,342.93,Paid,2024-12-23,Mobile Money,UGX,0.00027,0,0,0
INV-0858,TRP-0858,CLT-002,2024-07-19,2024-09-02,674.52,121.41,795.93,Unpaid,,,TZS,0.0004,546,0,795.93
INV-0859,TRP-0859,CLT-006,2024-07-03,2024-08-17,940.95,169.37,1110.32,Paid,2024-08-22,Cash,KES,0.0077,5,0,0
INV-0860,TRP-0860,CLT-008,2024-11-24,2025-01-23,366.24,65.92,432.16,Partially Paid,2025-02-04,Bank Transfer,TZS,0.0004,12,0,212.8
INV-0861,TRP-0861,CLT-007,2024-09-18,2024-11-17,1554.8,279.86,1834.66,Paid,2024-10-20,Bank Transfer,ETB,0.018,0,0,0
INV-0862,TRP-0862,CLT-025,2024-03-28,2024-04-12,5274.0,949.32,6223.32,Paid,2024-04-16,Cash,TZS,0.0004,4,263.7,0
INV-0863,TRP-0863,CLT-021,2024-11-02,2024-12-17,320.76,57.74,378.5,Paid,2024-11-27,Mobile Money,KES,0.0077,0,0,0
INV-0864,TRP-0864,CLT-004,2024-03-27,2024-04-26,260.04,46.81,306.85,Paid,2024-04-21,Cash,TZS,0.0004,0,0,0
INV-0865,TRP-0865,CLT-066,2025-01-02,2025-02-01,2075.6,373.61,2449.21,Paid,2025-02-04,Bank Transfer,KES,0.0077,3,103.78,0
INV-0866,TRP-0866,CLT-051,2024-07-18,2024-09-01,121.68,21.9,143.58,Paid,2024-08-21,Check,RWF,0.00077,0,0,0
INV-0867,TRP-0867,CLT-047,2024-10-31,2024-11-30,7909.2,1423.66,9332.86,Paid,2024-11-18,Cash,KES,0.0077,0,395.46,0
INV-0868,TRP-0868,CLT-013,2024-08-16,2024-09-30,909.0,163.62,1072.62,Paid,2024-09-19,Check,KES,0.0077,0,0,0
INV-0869,TRP-0869,CLT-056,2024-11-11,2024-11-26,7450.8,1341.14,8791.94,Paid,2024-11-26,Cash,KES,0.0077,0,372.54,0
INV-0870,TRP-0870,CLT-048,2024-03-07,2024-05-06,106.7,19.21,125.91,Paid,2024-04-10,Cash,KES,0.0077,0,0,0
INV-0871,TRP-0871,CLT-016,2024-05-05,2024-06-19,371.1,66.8,437.9,Paid,2024-06-24,Check,KES,0.0077,5,0,0
INV-0872,TRP-0872,CLT-016,2024-11-06,2024-12-21,224.2,40.36,264.56,Paid,2024-12-23,Bank Transfer,TZS,0.0004,2,0,0
INV-0873,TRP-0873,CLT-002,2024-01-05,2024-02-19,699.25,125.86,825.12,Paid,2024-02-12,Bank Transfer,KES,0.0077,0,0,0
INV-0874,TRP-0874,CLT-034,2024-04-19,2024-06-03,356.9,64.24,421.14,Partially Paid,2024-06-09,Check,UGX,0.00027,6,0,174.95
INV-0875,TRP-0875,CLT-044,2024-09-21,2024-10-21,246.3,44.33,290.63,Paid,2024-10-22,Cash,KES,0.0077,1,0,0
INV-0876,TRP-0876,CLT-016,2024-05-31,2024-07-15,349.2,62.86,412.06,Paid,2024-07-07,Cash,UGX,0.00027,0,0,0
INV-0877,TRP-0877,CLT-030,2025-02-08,2025-03-25,1470.8,264.74,1735.54,Partially Paid,2025-04-08,Cash,KES,0.0077,14,0,806.1
INV-0878,TRP-0878,CLT-005,2024-11-22,2024-12-22,1068.12,192.26,1260.38,Paid,2024-12-27,Bank Transfer,KES,0.0077,5,0,0
INV-0879,TRP-0879,CLT-018,2024-01-14,2024-03-14,801.15,144.21,945.36,Paid,2024-02-16,Bank Transfer,KES,0.0077,0,0,0
INV-0880,TRP-0880,CLT-016,2024-10-03,2024-11-17,685.44,123.38,808.82,Paid,2024-11-22,Check,KES,0.0077,5,0,0
INV-0881,TRP-0881,CLT-020,2024-07-21,2024-09-19,879.75,158.35,1038.11,Paid,2024-08-24,Cash,KES,0.0077,0,0,0
INV-0882,TRP-0882,CLT-053,2024-06-01,2024-07-16,132.66,23.88,156.54,Paid,2024-07-12,Cash,TZS,0.0004,0,0,0
INV-0883,TRP-0883,CLT-067,2025-02-24,2025-03-11,1749.6,314.93,2064.53,Paid,2025-03-13,Check,RWF,0.00077,2,87.48,0
INV-0884,TRP-0884,CLT-025,2024-04-06,2024-04-21,1467.9,264.22,1732.12,Paid,2024-04-25,Bank Transfer,RWF,0.00077,4,0,0
INV-0885,TRP-0885,CLT-074,2024-12-15,2024-12-30,281.4,50.65,332.05,Paid,2024-12-28,Cash,RWF,0.00077,0,0,0
INV-0886,TRP-0886,CLT-025,2024-01-04,2024-01-19,2284.45,411.2,2695.65,Paid,2024-01-21,Bank Transfer,KES,0.0077,2,114.22,0
INV-0887,TRP-0887,CLT-037,2024-12-22,2025-01-06,1439.2,259.06,1698.26,Paid,2025-01-03,Check,UGX,0.00027,0,0,0
INV-0888,TRP-0888,CLT-005,2025-01-28,2025-02-27,1001.75,180.31,1182.07,Partially Paid,2025-03-04,Check,ETB,0.018,5,0,709.35
INV-0889,TRP-0889,CLT-020,2024-05-12,2024-07-11,938.0,168.84,1106.84,Paid,2024-06-28,Mobile Money,KES,0.0077,0,0,0
INV-0890,TRP-0890,CLT-026,2024-01-27,2024-02-26,1332.0,239.76,1571.76,Paid,2024-02-25,Bank Transfer,KES,0.0077,0,0,0
INV-0891,TRP-0891,CLT-037,2024-11-07,2024-11-22,1689.52,304.11,1993.63,Paid,2024-11-15,Mobile Money,UGX,0.00027,0,0,0
INV-0892,TRP-0892,CLT-013,2024-04-14,2024-05-29,128.28,23.09,151.37,Paid,2024-05-14,Mobile Money,KES,0.0077,0,0,0
INV-0893,TRP-0893,CLT-067,2024-05-05,2024-05-20,6092.4,1096.63,7189.03,Paid,2024-05-25,Mobile Money,TZS,0.0004,5,304.62,0
INV-0894,TRP-0894,CLT-042,2025-02-03,2025-03-20,1054.44,189.8,1244.24,Paid,2025-03-18,Mobile Money,KES,0.0077,0,0,0
INV-0895,TRP-0895,CLT-006,2024-06-05,2024-07-20,1373.94,247.31,1621.25,Paid,2024-07-17,Cash,KES,0.0077,0,0,0
INV-0896,TRP-0896,CLT-007,2025-01-25,2025-03-26,1562.0,281.16,1843.16,Paid,2025-02-24,Bank Transfer,KES,0.0077,0,0,0
INV-0897,TRP-0897,CLT-005,2024-12-14,2025-01-13,324.5,58.41,382.91,Paid,2024-12-30,Cash,KES,0.0077,0,0,0
INV-0898,TRP-0898,CLT-040,2024-05-03,2024-07-02,164.64,29.64,194.28,Paid,2024-06-17,Cash,KES,0.0077,0,0,0
INV-0899,TRP-0899,CLT-013,2024-01-08,2024-02-22,792.68,142.68,935.36,Paid,2024-02-25,Check,KES,0.0077,3,0,0
INV-0900,TRP-0900,CLT-048,2024-01-08,2024-03-08,154.7,27.85,182.55,Partially Paid,2024-03-20,Cash,TZS,0.0004,12,0,58.28
